#_prob	var_1	var_2	var_3	var_4	var_5	var_6	var_7	var_8	var_9	var_10	var_11	var_12	var_13	var_14	var_15	var_16	var_17	var_18	var_19	var_20	var_21	var_22	var_23	var_24	var_25	var_26	var_27	var_28	var_29	var_30	var_31	var_32	var_33	var_34	var_35	var_36	var_37	var_38	var_39	var_40
0.001	17.02894202	21.37054097	14.48766763	18.09552063	13.1272156	16.44714422	11.93071647	5.485909371	17.54305637	9.283622391	17.22484752	8.08774944	19.19343187	5.461254472	8.355591071	10.96213475	8.384084847	8.667017981	7.007600368	4.307453802	12.93640825	2.108769718	9.34675187	13.56344369	19.57133051	20.92888591	3.106608152	9.124281809	13.00184482	12.98582342	8.067105153	6.211952739	13.32567283	12.88223046	9.934236668	6.498248421	6.783818556	19.92649652	16.72394073	18.66954404
0.001	8.439698292	24.34468761	15.39129954	13.47835235	9.208447442	18.13361927	12.83179302	4.533277751	22.80517678	6.424527658	8.905069372	9.791520706	18.24215591	7.328916205	17.96463589	16.63457078	5.629320973	5.791696615	11.83723582	4.946855308	14.95758431	10.69966995	7.901622981	9.454154086	19.95932314	18.78268194	16.51059185	20.50990837	7.952706583	18.28393715	12.55303803	4.336403798	12.71058339	1.627898093	14.82982367	2.263620778	8.214030377	25.4812071	11.7241878	18.4489578
0.001	16.83692971	6.266785341	9.996042788	19.8390553	6.951613496	18.40816952	6.182646215	4.085706095	25.85650809	13.90010199	17.12175657	5.084643701	11.8758875	12.22091706	5.043105714	16.96118046	13.78315244	10.75398717	1.900407912	5.322186392	11.99674744	6.380613069	12.15577517	7.597203174	17.19281186	23.35927243	19.13126333	10.27818716	9.209710631	7.356483008	10.96622797	6.669516682	22.29944328	2.508570929	8.007585071	4.139689524	7.337884864	12.83805549	4.090112299	3.674070166
0.001	13.30603941	15.33957632	13.3060307	13.51747658	10.03848052	12.65416648	8.146303696	5.581235644	11.15080641	11.23690517	10.45187659	12.80528645	17.7169744	6.351346951	3.175983686	8.429033439	13.80644243	7.557547775	8.75092426	5.140041673	23.73327519	11.58919691	13.07438728	8.746037907	15.63263732	4.93638105	7.14741202	4.194167688	10.03135841	16.25590881	1.351868372	5.482851528	13.72003752	12.4018717	15.00849176	4.574616993	6.721509568	4.173821571	16.9600817	10.76309803
0.001	17.99014663	21.84307	9.396545273	7.375691923	12.92631743	12.8873323	9.562003058	4.385804447	25.45132562	10.92525381	16.79548595	3.068970172	19.90288138	11.69319581	15.59471547	15.42355298	9.716922291	17.74011525	7.919899974	5.740785583	26.82378528	10.69244754	8.896196218	14.02816143	19.02454856	8.910035424	17.37038749	7.963120831	11.94650121	15.48948117	5.225227813	5.3360349	6.525287409	12.9660938	14.07075828	10.59954484	13.13645966	21.8160197	10.67545842	20.19215425
0.001	13.48018544	23.46194849	15.7851138	12.48927763	8.143083294	7.743893461	6.543477993	4.232459348	6.803204487	3.803372214	15.80035225	13.56004798	6.740533691	10.34152998	14.03866494	8.644324902	7.298544458	11.47503346	1.577321479	6.357573544	10.23436615	9.467841482	17.74820997	14.19539619	16.82945185	17.18568249	5.479248581	16.5062293	12.71464066	16.76613186	8.859890058	4.208158778	10.87904089	13.24123458	8.45573105	10.58777288	14.20694075	14.47938458	2.878854729	17.91080369
0.001	6.69724699	22.21776336	5.303173736	20.31172137	10.95082403	6.686408621	12.54157015	5.721077967	12.22102476	12.43079346	9.54412793	14.38948755	11.90720958	24.54520024	17.30772547	5.003403527	10.27591364	17.85135424	5.094052684	4.763203553	25.8904623	4.766446019	7.519280924	13.97982016	14.87925994	5.220915474	7.477466196	13.94569619	11.48736159	4.058000466	8.264986194	6.005426818	23.53231232	3.388086318	7.583392246	12.4358004	18.66600614	21.82627361	18.2141296	8.684637997
0.001	9.695165396	17.77288274	16.7755978	9.87719359	12.97008777	6.82054461	11.46500827	6.250526835	7.961250585	5.251060558	12.29521451	13.80287047	19.16793631	11.23360311	18.42318164	9.155712445	12.22277638	5.29311498	3.923069626	6.217733532	14.53226327	3.475078886	12.49050004	12.13450229	18.12408066	23.61083609	18.10035939	11.11702311	12.98474526	16.23118395	5.316577432	4.383148807	22.72802676	4.646922665	6.396231959	12.53064709	18.75766897	25.78509273	8.026843161	17.82326224
0.001	19.69975361	18.74629927	18.54686816	15.6965007	13.86046202	4.474492436	13.64793997	5.904936445	19.0177086	8.848853024	13.38688619	4.038378929	10.1250043	14.538009	17.65984741	12.36778413	4.982316696	13.73511382	6.507961096	4.985819379	23.50236215	2.165458556	16.12271979	13.41774265	10.96555274	7.866145506	15.308585	6.804179969	6.136997199	14.98746183	12.03953712	3.501760569	24.50131556	10.08528569	13.87177679	10.27070286	18.3218414	4.688023415	13.18151065	9.031648348
0.001	6.35240778	23.46594849	10.45516694	3.744499413	9.998875117	17.61642302	4.752251072	3.964773049	8.138552949	10.43660656	14.28995213	5.361744361	7.715160907	4.424301232	9.76927355	14.62360088	6.090542323	15.42364563	10.31180722	5.63785768	16.93738033	1.263417838	15.71748401	8.533767594	9.185085498	16.3858175	16.91078445	18.74277324	10.59936598	9.105068865	8.231986157	5.195936267	18.52967335	12.99326757	10.24282443	4.181386062	11.23192299	4.756199314	15.5165581	19.31311574
0.001	15.1473966	23.83189117	6.248787002	18.46910198	8.931042643	6.772240342	9.26242209	6.374105738	19.1438377	9.75409322	6.420744737	5.230706253	17.39826374	10.70420733	19.54940618	15.09572909	6.24103097	14.1534346	2.102411927	4.159933458	14.7351678	7.564357923	6.302684083	11.09744329	16.75273802	13.98834125	5.335148233	13.54958919	6.588238813	14.83477878	14.73397131	3.871096195	13.37620184	12.31243466	17.0727726	10.67458928	11.48370395	4.753851726	5.943515734	7.03939668
0.001	16.53535585	10.07746769	16.03640388	5.295054906	4.266673923	14.46934263	3.828436242	5.536695963	15.14295342	9.901755987	16.40538876	13.92481693	11.15839077	19.53154252	11.38506206	3.991380261	4.948351995	11.04315431	14.07745822	4.043223191	12.73098127	3.072074232	8.676194501	13.4953143	18.33621998	22.55853738	5.214225334	14.83269319	7.906294991	18.25303335	5.141225493	5.087080399	23.4169243	5.895263879	6.35036505	5.323583106	12.09729899	7.864663003	14.17695426	6.549119117
0.001	12.43625519	24.26462205	4.9863409	7.447955651	3.332680364	4.091569848	4.994737343	5.247172265	10.27522747	7.809595252	12.08154625	8.705096895	19.56125216	7.485812219	12.8929556	16.17609551	9.918346588	6.818690254	9.053217898	4.404693595	20.42991727	9.022821111	16.14237607	11.43358011	16.25210029	9.928189423	2.250639172	15.30498087	6.795729565	12.34215717	5.806931728	3.362055248	19.5969335	12.87634478	14.80196128	10.21524452	7.315198226	11.16230098	4.04883338	4.635640202
0.001	11.22625849	22.42312199	5.589300167	8.500113978	9.304031442	4.73554464	1.761079006	5.798916778	7.137470371	1.801367398	17.20200117	2.872474956	15.99141003	23.37015794	6.971138855	16.76332618	12.40211568	13.10151369	15.50309081	3.988968059	6.307679976	2.836601962	15.78824294	14.95497756	16.00255678	11.79540208	14.5784311	11.36333284	12.87619834	18.13568056	15.70466094	3.321251905	23.16816411	8.552858432	14.73021086	5.041046605	16.39706569	16.75968709	7.943978625	12.13167621
0.001	6.956581464	25.26696654	4.812139892	20.18929904	8.843117634	14.93672707	11.33026081	3.64526297	26.43214319	10.37678621	9.306860997	7.504972778	16.9513724	14.746262	15.70410529	9.330695379	9.324232339	15.85213512	7.189543387	6.638635938	12.56727527	7.11724025	10.97366384	8.315172093	19.2771595	5.789312391	15.3962332	5.346822504	7.687293601	12.088485	1.169552928	3.323342799	13.60750545	10.44383058	12.12645751	3.984304795	19.59469091	7.809013059	3.816567577	16.33014451
0.001	17.447162	19.31401566	9.461146747	6.357987386	13.04041911	17.39116635	10.64210021	5.218063577	23.2568626	1.139587642	11.03520205	10.67246843	14.0495172	6.644521216	11.99275255	13.19514822	9.934003468	8.163582162	10.04371729	4.56108202	26.12964864	9.663495874	15.96184842	3.372552069	10.4829292	14.25429734	5.610063559	8.445171676	13.51378925	14.32482639	2.966793015	5.458148396	18.14316043	4.167887826	17.39824163	10.82748492	14.7957539	11.99824176	3.678136272	16.35270616
0.001	11.41050832	11.31003132	4.267729568	16.05220234	13.34098176	4.425200944	16.87101994	5.653868477	11.87674907	10.55506651	7.599749715	9.302919473	10.95370882	7.507760862	7.049357225	14.73802789	5.559195392	3.030725984	13.9191514	3.58692856	17.51637603	13.69060544	15.63397313	3.74854793	18.69033134	8.774194911	11.2156139	14.29675142	8.435258341	14.4244647	6.211962922	3.397849493	21.73580351	4.302899177	6.585921008	13.74534057	16.23805815	19.24738303	17.97284721	4.802593929
0.001	14.1878418	9.3150349	9.591840791	14.85398163	3.92545064	12.02580198	1.702404363	5.536674694	22.00774921	3.971483852	12.39820934	6.336765336	8.756857125	7.32752314	11.38829634	8.711866139	8.807038296	9.756092164	4.011613232	3.383710306	22.43198254	13.13289658	16.37687968	12.89130386	17.20140739	14.19482564	10.93785852	20.56383114	12.84326128	9.372801627	16.57389404	5.489767855	14.31936814	2.536901018	17.70068062	4.414963914	18.48021371	13.96022037	8.953220307	5.189219369
0.001	15.98749703	15.14026911	19.57822934	9.54113824	12.93074438	3.023321479	15.33785672	6.864150357	26.30222254	12.38802972	13.16299939	3.36713058	10.39904437	11.84881775	11.56962229	4.239898598	6.682367725	14.82096046	2.484407669	5.013553881	10.986748	8.293060325	15.74461336	13.74624345	19.89531668	22.01575118	2.389398722	9.102446391	7.997004264	16.16906999	3.112497732	3.455100117	22.37583914	13.03033131	6.253198088	7.918056573	14.36221861	4.374084667	11.20897458	13.72559121
0.001	14.82735336	13.91408832	16.26913439	20.71254191	11.56545676	15.98122959	1.680676534	3.032313191	19.00124679	2.178748677	10.43347329	13.30408342	19.43285943	14.43140926	7.224042721	18.73383509	8.72706305	3.972869691	7.743010653	6.394238012	26.9016726	8.227893471	17.06866913	14.01990519	18.74672196	18.22388234	16.64162255	18.48667318	9.998865267	3.701388387	4.928879767	6.790134664	17.22230033	11.39686863	7.406508005	14.23322471	14.97344349	19.11627165	5.431201255	20.64060381
0.001	6.664279907	24.08523826	6.241962822	5.743070063	9.206251142	12.04873382	4.862002294	4.099413163	7.470616939	9.882410688	14.71763523	4.801365142	6.226621996	14.30610079	10.25820124	13.68822708	9.137705698	7.675728501	8.555837422	5.734718705	13.71824457	12.05966182	15.04548897	12.85865985	18.69062831	12.3372657	18.13747496	4.774369413	11.45677093	7.353421398	5.800241935	3.076753583	6.678486424	1.803778046	12.71577932	13.39918765	18.41971898	5.856453872	11.48854048	10.47916283
0.001	14.86944332	20.02013449	6.197183813	5.568691244	10.08291355	7.967672046	13.82304743	4.437567092	20.57189998	1.926156453	15.54469256	5.88310305	11.9387504	20.7525612	10.57121272	19.53045593	11.26391526	18.32507959	10.84697959	6.236190061	16.85771491	10.90537045	17.17769327	4.583698138	10.12388424	17.90196109	16.59044304	18.10639232	7.299041683	10.00356024	4.287772997	5.696987217	13.55419543	11.38654227	13.91695721	11.09718111	9.215642305	4.863110516	4.124186927	12.37549316
0.001	13.54495134	17.94489722	5.188476171	19.53699182	9.00875716	18.4536095	14.38087643	4.314301572	23.06286954	12.21723912	11.23387037	7.931205837	14.61884636	14.60482117	17.12489587	8.037090078	9.659418625	16.01251245	16.69941417	3.796672516	19.54247682	6.03985866	13.79887508	13.07176338	18.80566811	12.78389862	19.27098065	5.819071723	5.909473748	3.78001669	11.11760023	4.492258169	10.78659859	3.967139783	11.43175393	7.971681345	6.352831495	21.88982097	16.26567077	17.30533597
0.001	8.287860168	13.08198624	10.47618954	20.97718229	10.74105527	13.54462592	16.35395487	4.105784332	25.19395438	10.10642391	16.51185584	6.508690665	13.45508293	10.97283921	10.13261896	11.5432065	12.72825415	4.395017373	10.49526168	3.526625576	10.84217829	5.776008991	13.24135914	2.16265284	16.06107353	6.620429119	4.53980219	10.8649632	3.792684089	3.795643391	12.11577187	5.726011684	6.485788799	5.070775274	13.03759531	5.695303573	6.307880466	7.771640304	17.96329547	7.906616158
0.001	9.280466219	8.938651421	3.651538985	16.52003467	7.529396179	13.49322117	1.810020438	4.913460015	12.75816815	10.84878861	17.45199446	6.879379767	13.50341203	15.20397699	4.343252743	10.78114491	6.394605417	17.02709168	16.95565241	3.077049524	12.9536714	6.471119579	15.37409189	9.478094312	15.02848854	16.71559083	3.174725673	16.06434877	13.00871691	16.31575945	7.734674205	4.907349394	17.3466302	13.43676084	10.79055085	2.679152939	19.58840984	16.30465965	17.65121337	15.65378792
0.001	14.2037937	20.48642562	19.27615367	11.14434323	11.57058893	4.885185349	12.49934807	4.644800177	22.39556445	2.96974319	13.60104466	3.504162611	15.44182555	6.036988372	14.87961395	3.586744711	5.502356469	11.59307219	8.59002084	3.249283386	15.0233776	8.338444644	15.64139665	5.60321722	9.450074645	7.000710384	5.428117034	8.678083887	9.557612874	14.91491121	10.83931655	3.758509943	15.55080598	7.782614773	8.548320763	3.864585507	19.14746186	5.583607193	3.78792388	20.1927707
0.001	17.33463111	11.37762447	14.10095945	15.87132267	7.253314403	12.32829595	8.507290893	4.934538708	12.17741197	9.026154309	12.97919372	5.243219263	15.14008889	17.06973303	6.079145242	20.74436583	9.719115455	3.531590892	14.90450506	6.343429294	17.90094715	6.127738605	15.58681728	10.06660317	10.51611707	14.66853127	5.736149904	11.82230137	11.12826995	15.53742066	15.12934703	3.065400986	14.78204115	6.243061214	13.87847249	14.95885178	13.16814248	24.37488147	4.085489358	8.078359444
0.001	14.35459849	9.079204767	14.28971507	8.111797172	13.69323452	8.680739224	4.880701567	5.639148384	22.00013522	1.323284418	6.139994541	10.65864559	10.94824921	18.05792063	19.9988772	9.273331326	10.61558316	14.84577931	7.001679302	4.509268446	15.28693428	3.976788361	10.23121373	7.624852344	14.533716	18.82930868	17.5858206	6.193594851	12.22535443	18.72361529	14.45560629	5.971201699	19.65445462	7.472389649	8.2703298	7.237133981	12.94717543	18.88729974	6.500478502	11.84831427
0.001	15.66507983	16.20845136	6.990103517	20.15448295	5.770940576	5.155865552	12.47404891	4.44886167	8.557702744	10.41643661	14.18200354	8.604935492	8.609796457	23.52716864	12.21442809	10.54715247	12.06519619	12.21483986	1.022144828	5.276695258	22.55327702	7.277042682	8.297349363	11.65575912	6.736041667	12.97259338	5.632863144	4.791445679	3.31443381	13.13224826	11.78305482	4.924228898	18.16656601	8.280922618	13.08307977	9.076485508	7.376768671	18.17130298	19.61362802	9.848823142
0.001	15.50830223	8.383598404	5.482180943	3.648137809	3.754470626	15.03719815	9.378220068	5.448778251	24.70537595	10.33005729	15.05596759	7.532445246	7.813419565	4.443012063	7.936668677	11.09460593	9.233195416	18.27543044	5.532130551	4.232679203	20.70667318	9.017253447	12.3844315	9.3620561	12.29152667	5.138755317	15.29412861	8.717182004	10.48672476	13.29922994	16.53832697	5.764727011	10.81802687	2.113764518	6.70911138	5.655114669	14.52632695	12.64809129	11.64727415	4.229073648
0.001	11.68581666	21.83448894	2.014697015	6.85430085	10.10903578	15.63331379	1.072969559	4.398652478	25.73700355	11.47955162	16.66700204	11.45884779	7.479770953	22.76307194	13.878209	3.749089534	10.2802883	3.568265237	14.54656458	4.696500287	21.56741288	13.28640827	6.688015159	4.873678091	13.31786991	24.29385542	5.821600347	6.207408185	10.38002432	14.51781778	12.58259427	5.577919903	14.80769032	5.518689535	9.549262387	10.58810298	8.236248652	10.85867554	5.385467182	12.12031299
0.001	8.265502443	24.98019114	10.75100244	5.341068381	5.241478492	11.83937338	2.264439349	6.620036591	10.61065034	1.612687042	6.480450932	2.141479419	6.831282536	21.14523395	5.570723924	18.32444477	4.390018598	18.16686305	8.926524934	3.99664358	8.699793054	9.021725844	7.762542749	14.16822226	13.98604465	19.01862619	8.543149051	15.4535675	10.23756443	8.118691028	1.26855124	4.885473987	8.914278901	4.212331382	17.26923019	14.47757393	8.747904	16.03230747	6.475226028	18.42355632
0.001	17.44820883	22.01018768	6.145435954	4.297038404	5.096660767	3.668042687	1.728662453	3.899223957	18.9248061	1.502187484	14.29646232	12.83043535	9.120286166	21.71771607	6.815145869	13.21746499	5.094665692	9.933092491	8.981807097	3.769013449	17.10996638	11.02230839	12.86136243	7.705386162	17.50044064	16.90120693	3.454131643	9.634654158	12.33871458	8.801861479	3.295705681	3.753302921	16.40465938	8.686976621	13.98588836	6.851589543	11.93603854	7.579009812	18.2523437	8.125911954
0.001	12.65487827	21.52571552	19.26576786	16.45681377	3.786663005	8.648799771	4.581679552	4.997919623	12.54083606	8.558930463	12.2012396	6.818219265	7.539553183	18.17778004	15.06559655	6.13263005	8.231782807	15.01788617	8.354109188	3.643321647	6.254632153	8.473555165	7.699151348	7.569816669	18.10983821	22.79510513	17.5318514	19.60884605	7.258331572	12.8863297	13.86135102	5.870469111	8.152931247	8.698482715	9.670049669	8.136415231	12.41570476	22.76092892	13.61461279	13.08928145
0.001	12.22588984	13.97610749	18.3457805	16.33464874	7.988931227	15.96758785	2.667259114	4.702328588	20.10631128	12.98113015	17.01908272	12.98799712	8.537660873	8.367424125	13.13514146	6.132952478	12.02472356	14.40727168	5.516531359	5.219973287	20.78456501	4.775483686	6.763717592	4.502076609	12.65322105	11.85003295	16.40647651	5.453724914	6.131474522	4.119703152	8.208457439	5.25128094	10.16281322	7.178900208	17.5002639	12.95120414	11.99499326	22.09868663	11.67317659	9.056777976
0.001	17.16515688	22.50227282	9.484594915	6.7041898	7.308822838	6.582102855	5.963543027	4.704096057	24.38332694	4.848350389	10.41331548	7.044175206	16.66708333	18.76600816	19.40296435	8.08171795	9.661092818	11.42043297	14.90853284	3.009370613	24.26488024	5.136353594	14.0439967	12.00298869	15.36818389	9.647187919	3.908001751	18.84776096	7.404785702	5.275256076	10.47764845	4.363349557	10.18660625	11.46523714	10.77713109	14.74995306	8.32382341	11.04185395	11.38224231	13.75337859
0.001	18.2086977	7.432903997	5.93105896	16.4340322	5.435393756	5.887644829	9.793657844	3.93992421	23.11019657	10.48927645	11.31986457	6.781289443	16.28113344	18.47419819	3.399575799	6.109270021	6.877371544	17.95042688	16.72141065	5.708173962	9.824448868	4.44789386	7.165275011	3.119930519	17.57936541	21.19457734	8.419254166	15.04257075	11.96182209	3.586760161	1.047761153	4.113935796	18.88457917	8.38867483	6.643096439	9.972465746	18.28682859	20.44001425	11.12854346	16.98353132
0.001	10.59691289	25.93675082	19.0647204	9.037697409	6.248986641	13.37661734	15.95399672	4.499369734	21.13595058	6.844877072	10.19535482	6.498541063	19.29732743	17.81288743	18.68997796	9.740302659	10.17407555	8.111014718	13.3531202	6.635598379	25.2298066	9.729191853	16.92945683	12.60935955	13.88451488	8.033536278	13.03442256	9.336228071	8.140209806	14.1119662	13.73309223	4.572029521	26.47099306	8.281733533	6.98131245	11.10995789	6.058701707	6.806674665	5.800077277	8.207318666
0.001	11.76243481	10.56317126	17.0446297	7.878744881	5.80560989	8.443440415	13.34822071	5.17996649	16.76052601	13.47306392	6.110116487	5.480619415	18.75283373	15.01954555	12.19217716	15.15560268	5.428410812	17.82631831	5.788380383	5.799654828	16.20817407	10.28696295	15.29826984	10.90978288	17.43940453	14.71814502	5.759543336	11.63116721	10.63057104	9.297975033	13.82083892	4.208347223	18.55393688	11.59940523	7.974661506	9.491152648	7.290450952	21.32422747	6.45900692	13.66016204
0.001	17.32832451	11.69884441	6.930964861	9.791985464	4.705638704	6.52516542	4.856441563	6.336588069	11.87856052	10.02328431	15.76998226	11.4944998	17.66030473	4.337246814	3.090919968	6.965193996	13.41421222	11.36289925	5.258790486	3.274886977	8.605428507	2.674529063	12.49834948	8.174521132	10.53086171	21.11164719	7.992936422	14.7966675	7.787509175	4.883921696	4.816527717	4.366507884	25.81952839	2.087449283	14.83411153	12.39909506	11.68149816	18.72523189	15.40864707	6.806417158
0.001	15.07301314	7.183656437	16.77497582	14.44241309	10.10804669	15.05026444	1.155661795	5.526635344	19.60525841	8.377940713	6.434060331	14.69865884	13.59388257	18.77022198	4.58490526	7.341465712	13.53716296	5.464913557	7.433547026	5.166553928	21.90901464	6.75604104	16.58984188	6.020447371	14.60626138	10.03458497	8.64762019	18.93757072	5.575915535	5.511797074	10.71461188	6.979985885	23.58543769	10.3813964	14.05582311	2.460333919	19.6707532	10.60480751	19.32263905	3.83107173
0.001	9.219731598	19.23644656	8.575847756	15.0776538	13.27467969	3.913943978	14.70028009	5.148164469	24.70560231	13.55541617	7.910222498	9.395811365	13.32088347	10.61045518	3.690923541	8.682411632	3.930018364	11.96727395	2.739761615	4.098026941	14.07210191	5.757528878	7.685740248	6.663960208	7.117452409	16.19822426	8.210197097	13.58799344	9.616442848	17.65813328	12.09389408	3.6236112	7.478723411	8.262006214	15.46932764	2.781861244	19.83747595	25.44109326	12.56451587	13.75784902
0.001	12.63738743	7.667760894	16.61553612	13.0068764	10.88487687	18.51852315	8.705589542	6.166648266	26.90688956	1.254924584	10.27736052	12.56146331	13.34866507	17.23046282	14.94596936	18.28730392	3.695789946	3.959814958	11.9418639	6.810961883	8.114236595	3.86315305	15.71914793	10.17404912	15.35822587	18.20970599	3.035331707	5.561331035	3.517183882	4.56989815	4.926929093	6.929926328	11.71212359	11.91404154	6.595260956	4.860004031	15.34106903	14.34280613	17.2353497	3.659519578
0.001	16.95320559	17.77772472	7.779065744	6.150736125	4.347963772	7.297346133	5.123184187	3.875863241	20.56300715	11.54849422	16.09935605	13.9349977	6.354039143	15.18804764	18.58457415	11.91161942	13.61185573	15.48372184	12.09531935	4.085591546	9.571724338	11.03972586	11.64919637	7.559134203	17.01360075	15.38400995	14.7837062	3.196506193	5.630046685	6.719618988	5.582201671	5.442374617	8.704788117	7.72112894	10.16216749	9.736696805	10.2629461	14.62839812	8.18615307	6.144367344
0.001	12.06095332	10.49604579	7.532239943	9.782072227	5.729971699	8.884474773	4.973030743	4.877508767	18.85301271	9.425416647	12.94933022	12.88935527	19.09118223	16.84995474	15.0758619	14.99551703	9.549463327	10.47648132	11.20111668	5.205651388	22.01482339	12.98484012	13.53510187	12.55497171	7.289296752	6.414503047	10.42879565	16.93871547	5.601619481	15.86810785	12.64692927	6.859429393	14.52247896	2.530077575	15.71413081	11.63293112	14.53132841	17.00645995	16.79832728	11.01334609
0.001	14.1205311	10.70502301	9.737879391	13.95326535	6.906472486	11.7946026	9.122109101	5.765332974	12.12303217	12.26571492	6.835147197	3.218832257	10.75780891	15.63333499	3.887516823	9.279174117	13.3279678	11.3914454	6.39896443	4.700357431	10.28162934	9.422163293	7.858721095	7.513405941	8.937104508	10.9940952	9.363300545	15.90171454	6.199013164	5.455989894	6.915472647	5.246762096	9.902643211	9.731898819	8.523380833	8.202529094	9.250385396	17.01670231	11.5489107	16.59282062
0.001	19.68377966	18.44045179	4.555305961	10.02721525	8.494639729	10.54565047	12.87560336	4.80117606	18.27145219	12.94009416	16.27109725	6.817437281	7.34497293	10.7490134	11.82926582	5.304558357	4.130923822	12.1083218	14.5789504	5.934197413	7.498149958	9.022498256	14.58667117	10.82764983	19.53519391	22.53834769	16.37570046	11.67484248	7.067824072	6.076948024	2.03210485	5.063445214	7.175676063	4.667109954	11.44622442	12.34414122	14.77006047	20.40677397	5.256594626	17.48218709
0.001	14.99904795	11.6720572	13.18090969	4.965653612	4.019339788	15.51107314	7.877086496	5.834998008	19.12751452	5.647783176	6.024320766	11.22555934	14.1760188	15.78454485	17.00286197	16.47377578	13.8428367	16.95766303	12.3303953	6.641996211	22.32583053	13.00876154	12.35077116	5.270468314	13.26515703	8.27201577	11.20512913	17.16995483	11.03826242	8.611173463	12.05643342	6.918283118	21.78695451	12.76731828	13.45647172	7.580064784	6.775876	17.21027643	11.18511236	15.13720241
0.001	16.73635966	12.44879596	16.97380522	4.013008551	5.016254106	7.819586189	16.86116642	5.057494049	23.57042428	5.027815905	10.20414332	6.626912001	12.67835435	4.214043275	11.75608963	3.276392855	9.259940068	9.922019633	12.46408577	6.919229284	9.622406484	4.079887327	16.13521926	6.360302325	17.54672739	6.363804061	8.17846738	11.99377133	7.594117461	8.959169957	6.558998788	3.507702939	19.37500185	8.386285963	9.052059021	9.386196549	15.53086777	8.775872565	2.649641734	4.119413783
0.001	16.98072587	23.1980575	4.740229448	10.97846054	12.58556971	10.45030478	8.13600483	6.385454113	14.5458973	4.147094021	16.94833209	6.617371419	6.750226411	22.74776223	15.25292844	7.589614424	5.876843351	3.012073869	15.49145729	3.603731163	24.46490932	1.560650704	12.81753343	8.627595235	8.095519232	14.15836661	9.793928275	20.36752021	8.62729437	6.224450554	1.541842515	4.6494114	18.60858341	11.69954639	7.485572545	4.908210721	6.324843727	16.94059151	18.4982117	3.169166153
0.001	18.35150399	15.33991029	8.573893949	7.680583807	8.72586337	13.01391002	8.451190039	4.848600326	26.3592613	9.086913648	17.31265889	2.90852292	19.86082391	7.566387888	9.898015731	19.56571367	11.21073449	7.139341478	1.87875806	5.319484307	11.23256127	8.446266545	6.67578239	8.620930758	17.12781418	24.65745802	17.49026786	12.2225939	12.36701764	4.82594292	7.435551772	3.028767897	26.25715964	3.607733073	15.8699156	5.580905649	8.960937805	7.739162772	5.743659012	5.576309909
0.001	11.18235215	20.78340066	5.082919861	19.81807298	11.91555019	17.12504076	7.994929527	5.566432189	15.01592539	7.413333832	11.20670543	10.69339769	13.49189228	24.66739157	13.13463775	12.13809011	11.48379084	11.95410838	8.573580011	4.526268229	22.38117952	12.11043127	17.50407771	14.63413444	9.976147885	12.36672361	10.3355991	6.444758172	13.2653123	4.432890711	3.113930108	6.314121859	13.61190433	10.58204773	10.87689705	13.74821871	6.834987594	7.494667549	14.10620628	20.51183473
0.001	10.69452695	25.71398835	3.751973717	19.96216213	13.2217175	7.783311678	10.84892894	5.189304098	15.621875	4.540683438	11.07320248	13.35352391	9.647280631	12.0846159	17.10939079	6.372078505	3.765087451	17.54240564	4.218048029	4.928303788	19.89314858	7.779163079	12.39135185	12.11492329	10.59644917	14.00746099	11.95074667	4.468062185	5.866822579	18.34169714	16.99364423	3.532733704	23.05927816	4.53208403	12.73091248	14.97178616	17.43354611	21.09431743	19.04645368	14.5630031
0.001	13.23960665	15.19910096	6.379698521	11.88452809	4.182974714	10.16982771	14.70302867	4.419813426	19.95673835	10.4697681	11.27844013	14.10212264	11.33989878	12.63677008	7.197935336	17.29201805	13.36045244	12.11767364	10.72280139	5.046810784	19.72944195	1.347535996	7.642035011	5.292819211	18.11541234	10.45617396	7.768561218	10.60574544	4.783155626	13.53247009	7.163222313	4.214027044	9.394949294	12.68000098	10.72056808	12.93601226	16.28528351	24.36766811	5.094397113	5.64705434
0.001	15.18672417	7.22472901	17.2804394	14.8133334	8.57801561	3.868212405	2.578420832	3.722948118	15.00910201	6.428780885	12.04477648	11.98593474	13.44474874	12.47897951	6.159255373	10.06185905	8.864050144	5.169322078	10.340658	3.462722425	23.70432642	11.27355137	9.459945125	11.41827059	7.963900822	5.544969622	7.057305112	3.427613875	8.587330578	12.50108778	13.60053546	4.359840254	13.72871114	11.41922674	7.182098999	8.205685134	8.603813788	11.17752979	16.76441335	4.930112444
0.001	13.46326694	19.13263486	18.28804045	11.0951673	11.07758653	8.478084873	16.67822965	3.527594012	8.347050725	3.187990481	7.973082858	7.576563126	14.44760421	22.69712605	6.243626128	3.892999015	10.06940861	3.931963409	2.567540384	5.031775645	12.9933206	8.503955946	14.77365715	13.26193474	16.17038025	14.80642906	2.599776696	4.104591226	5.900427127	13.4817494	7.737410588	4.076288903	26.14919855	7.654801177	6.783742416	3.924990552	6.451508735	12.38553762	16.59925973	9.57787161
