#_prob	var_1	var_2	var_3	var_4	var_5	var_6	var_7	var_8	var_9	var_10	var_11	var_12	var_13	var_14	var_15	var_16	var_17	var_18	var_19	var_20	var_21	var_22	var_23	var_24	var_25	var_26	var_27	var_28	var_29	var_30	var_31	var_32	var_33	var_34	var_35	var_36	var_37	var_38	var_39	var_40	var_41	var_42	var_43	var_44	var_45	var_46	var_47	var_48	var_49	var_50	var_51	var_52	var_53	var_54	var_55	var_56	var_57	var_58	var_59	var_60	var_61	var_62	var_63	var_64	var_65	var_66	var_67	var_68	var_69	var_70	var_71	var_72	var_73	var_74	var_75	var_76	var_77	var_78	var_79	var_80
0.001	15.07675666	20.79896847	17.96849327	11.09400605	6.767604172	15.31739873	10.44058295	3.243787751	8.642647257	7.755674436	7.046259996	14.61443646	11.28125474	9.413525996	17.43449908	7.039648547	8.596849501	7.367102589	3.305072043	4.520086301	24.87880344	12.45793716	7.236687762	9.609518357	6.75375431	4.911933975	3.560077977	19.56249341	8.336711366	18.2088771	8.771522695	5.166671814	24.20247593	7.889318601	12.70520438	12.09452716	19.76286787	7.218036504	15.55831425	9.409463831	10.2597807	14.78995809	2.240108888	3.940260098	5.260903809	10.00987059	8.357905766	4.808265384	6.086062556	13.90557473	6.67895813	2.895729359	18.44114858	24.75240157	9.126593641	3.587939148	12.76616637	7.343092328	7.630238455	6.675691822	21.92248056	10.44886344	9.614993518	5.676270708	19.84807487	19.99601819	3.688994614	9.319975519	7.175350751	18.26688047	7.580113178	5.85438998	16.91945846	9.569392793	6.731619756	10.03379247	13.28517975	9.041790451	4.990413643	14.09237721
0.001	9.370741355	5.06587665	11.55643101	11.18127002	9.434031362	6.263410878	1.332348582	5.90436239	16.27247097	7.20450971	13.9685139	7.577424437	10.8703089	16.49842365	15.84861564	6.298143745	11.58940294	3.830173752	5.612085315	4.256708854	16.87444936	10.40593856	16.53724947	14.14591472	7.356795212	19.07027852	15.42246822	3.308075295	13.20307871	5.465502936	4.653252942	3.100897835	25.44507204	4.827954573	7.246468366	12.28502009	11.90416931	10.20575091	11.88237227	19.68389842	10.13852754	18.65300784	5.652317448	10.50597042	11.46742395	17.80987213	6.814542135	6.856339492	23.75364475	6.361650735	11.63545263	8.816559602	8.263513881	13.83509739	3.785374303	3.787854752	9.220757516	9.098878081	2.286830294	3.239517304	15.01150762	1.016723531	6.728658699	8.407380368	8.77183499	24.30554006	8.56800699	6.518576779	4.077199396	7.939196108	1.918175379	6.357670573	25.39437632	6.304349099	11.17238859	13.38595285	12.07516095	21.64115411	18.33623734	16.03646313
0.001	7.843712847	13.51674739	12.7463608	8.875512164	6.800391028	10.7446863	8.692509647	5.332255696	18.75286985	12.76552971	16.04320918	11.82084922	18.18570006	17.14750938	7.527720905	9.982571589	4.484845938	4.821653542	14.74775923	5.7156094	17.56462486	4.722779577	8.841660332	11.21257049	15.90097796	5.320656514	11.37461832	11.29912298	4.763414352	13.51628815	7.292897227	6.963701779	10.99684153	8.239928795	9.669618328	7.802622451	6.709738623	4.149151519	7.747120312	5.302002661	17.41249282	25.35003375	14.76323928	7.185784049	12.70601005	14.41895074	10.47566189	6.969501423	14.19705569	10.48809834	10.05178565	14.55447962	14.42278462	20.38304434	10.27509045	4.00858559	3.294777065	9.617568407	6.818563354	4.238589237	24.13065256	8.494019039	11.19454793	8.17375316	10.03279017	11.113779	16.29995341	8.770786177	6.82448077	4.449309014	6.422339449	4.355041478	25.8114558	7.316745442	6.889637508	5.017549056	6.413038583	5.790107894	17.15137867	11.76653042
0.001	19.96034493	16.64143426	10.88691211	20.18531215	7.428767869	14.26320559	11.02122328	6.472833763	20.66111373	3.432460152	7.322095297	8.948875742	14.07797164	19.3242399	3.980505504	6.832664919	13.44308078	3.489348882	3.958833641	3.631529647	22.39914743	12.3060977	8.006435838	12.07302173	7.71079292	5.486376849	3.357523345	18.10659014	11.03152329	12.75825585	2.656899959	6.29603215	18.86276064	11.28628809	8.443791822	8.283861345	10.42014683	21.89219584	4.686315947	5.163896616	16.36920128	25.54765133	17.50780118	18.38536315	6.438014167	12.91974894	7.80364606	3.347996934	22.18465039	11.5636671	7.825118952	10.48467152	11.64071251	8.212212873	4.102199682	5.989608794	8.97925601	17.59507081	13.73634715	5.927384009	23.95700508	7.25585841	7.383514318	13.05603101	16.2158589	7.573874466	13.78413895	6.68611515	4.241534103	5.379413631	1.191077523	3.234181098	10.3760962	10.00933518	12.00758698	10.2139374	8.537019821	16.5766968	3.897111805	8.150471669
0.001	6.844067676	13.64278851	8.742576611	17.6120347	11.40940022	12.33215123	7.370884611	6.714547871	18.05924929	9.009904187	10.46695052	3.250937596	8.275883718	25.6763014	11.95542256	15.46309075	11.72234102	12.62837754	16.99186059	4.451021569	23.07558889	1.84948057	10.61591113	5.965228393	16.56956117	9.268225686	16.8487083	5.266707104	6.46027915	9.551066058	9.133235591	3.713021092	24.36323809	10.47858938	11.39204033	14.15242195	9.192645664	19.00419265	9.444103324	20.91385272	15.92989233	4.644259362	11.45841089	17.83970608	12.43310343	7.206915129	7.06750822	5.731411131	11.22497319	9.714623796	15.46612892	4.860234921	11.47056989	17.28013495	14.01343426	8.685405526	10.78251354	4.558146372	3.411199046	5.116156015	18.97620885	6.973419914	12.84355629	13.20432177	12.19152024	21.33001902	12.74464694	11.68785416	5.422688506	16.47138917	7.301144114	4.754643215	20.04450929	1.365955242	12.71695352	11.5149399	10.3804481	20.54723473	13.22101916	10.62847458
0.001	13.79612071	16.42971532	6.057552716	6.776579113	5.83620467	13.8198681	15.77900417	6.99772927	9.44298548	6.652469663	8.622886016	7.53716195	10.36885422	22.20666254	4.644387434	9.854717342	8.698955049	12.0262155	2.385203114	5.247819044	12.34563364	2.889105976	11.65925891	7.758295564	18.56896756	20.12211256	3.558069444	5.763276421	12.03658127	12.74129924	15.40585216	3.508577939	15.86898945	6.401491652	11.203135	14.08957305	9.58643029	15.69176754	4.957661296	3.062647512	10.85902186	23.83267859	19.19478985	7.527035723	13.28254016	7.745442802	2.130733905	4.68248994	16.78283789	5.919172545	8.877660738	14.56966464	14.8695077	9.366376924	18.9180103	8.479578118	8.219358576	6.876797189	12.0667891	4.036037294	24.84501926	6.300535477	11.88484357	10.75859605	7.261628253	10.37020306	17.2352321	12.0550561	6.70070259	11.17744674	16.59789763	5.437328555	12.81698113	3.698781143	13.97262319	3.454414506	14.89918749	13.82969467	11.49521832	15.87408466
0.001	12.63310742	16.92375994	14.47822937	9.906136729	4.61203474	8.133848155	12.42722611	6.924859757	17.79761592	11.13555102	16.31564327	8.385264037	7.11133088	10.0351194	10.25452534	9.972765532	5.379152716	18.22093952	13.69657839	3.188117127	23.14153331	9.823261677	12.71975677	12.15914692	17.12203551	21.55525629	8.538359486	5.563106142	8.421022521	9.148887808	11.51116395	6.061000411	11.5469701	12.23711833	10.34519986	14.31846964	11.89351847	24.43102428	11.65004447	17.30016263	19.76016585	24.88584622	17.03353724	13.60079225	13.83196828	6.838419534	15.93610558	4.789715267	21.88147979	7.508993092	16.66337995	11.68088977	13.24804461	10.78115997	15.75250907	7.938847314	6.538630371	13.00783501	5.670156574	5.68976523	6.259904839	9.412157779	9.47862096	3.059702774	10.14875633	25.45774578	2.092424967	8.090881767	6.139132274	3.016932589	10.6603563	3.531328427	23.04951152	2.595237262	17.52625402	8.667484396	9.989318716	14.11194343	11.8029974	15.35316355
0.001	9.864427043	7.503020497	9.761420562	17.16938531	6.434962321	10.83633545	16.44896794	6.817139548	21.0371366	10.15494964	8.205530485	7.764102666	12.39592164	22.4966142	7.716386048	18.37374437	8.995920654	16.38388218	15.89181512	3.156318276	24.80110466	12.94553538	15.87140905	7.417947138	7.374457716	15.71677385	16.03085841	14.36085397	7.817113018	4.100307402	10.05223279	3.391995219	12.41610835	9.050436455	13.6986744	8.047526916	16.04650065	22.38546178	19.61752603	4.600651885	7.788333908	11.55439626	12.620429	19.50393351	5.742923202	10.56027626	7.24041296	6.865750574	22.51728777	1.478599623	7.223785335	2.195757125	15.33175228	19.48766529	15.88520946	7.399324652	5.938727946	7.317940545	6.480354577	6.371642855	9.103266205	1.056973142	12.84613599	7.49947258	14.47925409	21.39994615	15.66570924	13.58700915	10.16160337	16.91205915	6.211480443	6.398093309	25.51471113	4.415658711	10.64566344	12.6795063	8.691163455	9.139838262	14.96166672	19.13891036
0.001	19.02117831	25.97853901	5.169159442	14.24421392	3.332238299	18.95556974	15.56497244	4.644961317	23.41735447	13.16303932	6.792982814	6.640533068	12.03641565	22.49058418	5.575732873	7.708116083	3.741976167	16.56285019	16.57957346	5.872633902	24.06598196	1.351585558	7.812834067	3.577411327	14.02763162	13.27783941	6.092834213	6.28300348	12.98350425	6.7373368	11.21644618	5.869157334	7.98303121	4.806733127	10.8608564	7.882201704	14.51425142	6.547596716	9.293219285	20.53290183	16.5665085	20.80141842	11.61098087	13.02034478	8.097199506	16.39842179	4.208834523	3.88640864	7.713533489	8.138862578	11.90729166	9.460710418	6.165735772	10.1936487	9.082009766	13.97214235	12.6351075	10.13946042	13.20767556	3.20262668	9.368356611	12.09299868	11.15742546	4.276950284	17.71280074	8.113655379	7.547079983	3.4789289	11.32979093	3.652544287	12.1971757	6.682163887	16.61411143	5.956938014	16.1838357	13.64804383	11.2303049	11.63490787	14.33790043	3.769604864
0.001	12.36859133	16.63019922	15.89714138	13.53144213	7.501723759	18.3620455	7.831894063	6.851321542	12.34981247	12.54383824	13.68285228	5.268631542	9.180475722	4.1130283	15.56552856	17.6314783	4.352451467	5.90830907	6.932340631	6.126625171	19.66478462	2.235895833	10.75231618	3.993858645	6.989316403	22.78232672	15.34948698	11.43432652	10.03810503	3.792366978	3.162740643	4.169740711	10.59702995	8.965072033	10.43874654	3.541615674	18.38341613	18.47448534	10.20176309	19.36945814	14.81170085	17.53032175	3.840757978	12.89110447	6.536099181	9.287545663	13.52078006	3.246924176	8.497196234	10.98593056	7.219790946	6.714476226	7.23095576	21.03917447	16.30411335	8.237226972	3.842799406	5.780877094	4.163328161	6.504297155	20.27247557	11.14809286	11.07036841	5.574779983	15.63624796	15.40765194	13.64429977	17.73085299	8.980354105	3.359850789	8.652527229	6.367596	26.9365381	1.279083961	17.65079828	12.96987562	10.82543774	11.49323431	16.63651444	15.00371923
0.001	15.1004688	15.79717206	8.817919584	9.397890491	12.3182443	9.561278705	7.019387092	5.714024258	7.694162578	10.8679701	17.56308913	4.642558529	18.29195491	15.20793937	16.28701505	13.49596275	10.33648942	7.728626593	14.15516486	3.104922924	16.84365135	1.648658925	15.68506575	14.55053787	17.58974081	11.13208958	7.610907817	15.88196297	3.085234245	7.437131893	8.640114082	6.228456164	14.17461882	12.83148971	8.037734301	6.80218043	13.80397287	16.97578941	10.53898401	14.4706465	6.986959694	7.11769577	18.30182255	8.169745128	7.992438276	10.95948606	2.392870474	4.061854478	11.47908687	8.465989333	13.84892468	14.24519063	16.1848218	15.83322834	5.449560157	20.07043097	5.805106105	9.66255252	1.024660162	5.95736972	14.57794527	5.355242726	10.41769279	6.943944357	13.48436915	19.27898951	10.80722142	9.606988339	5.993743008	11.26556762	2.960741343	4.315696493	15.84573211	2.705908552	9.863703135	4.993180673	12.70830523	17.83949551	15.8502058	19.62158977
0.001	18.50717086	8.990547707	17.03349872	11.22919412	7.962622301	12.06785547	9.092447442	6.981082184	23.80597207	1.600732021	15.36519908	12.93970461	16.51476947	9.994935814	14.44002196	17.08600994	10.00568474	8.012185447	12.7298761	4.147050478	19.16337405	13.81823946	9.182073118	11.11249304	19.82220891	6.701391102	13.96498971	17.80023726	8.456857625	5.731775288	2.521800415	3.226135974	18.45736489	11.86280208	8.108658197	13.96605595	8.156454856	11.48224997	16.33439127	8.797511061	16.1914429	16.21702981	13.82220517	11.72475887	12.50264057	17.06170054	15.55911597	6.660199851	14.2560389	6.067935177	11.9303703	3.212413269	8.413764987	9.18755836	10.74568793	14.84859105	13.20503344	14.21006797	4.23224732	4.182513157	15.90040513	2.452508752	10.09380491	7.64323382	7.486842136	23.35727191	18.20051326	15.4353518	5.954752639	16.08995611	5.261588267	6.485259768	17.59519681	9.404105997	9.882492012	4.716719677	18.54600005	18.15656756	11.58709538	8.341426977
0.001	13.4187811	5.051672758	7.345898417	20.46856342	5.907315134	6.629374145	10.89709265	3.147317592	25.65760987	9.427984173	16.05116226	13.93632854	7.552858664	25.88496966	19.1528129	13.39028621	8.173458216	4.067426794	10.11574924	6.858063744	21.85465009	10.61678522	12.39065105	2.837383256	7.715826571	13.11837229	2.634336915	17.28916282	4.942116023	17.51435459	9.210143182	4.734216088	7.197955988	12.91727406	11.66203731	8.247345624	19.39082525	10.15583663	4.330371877	20.53767535	18.85511987	20.5974517	15.9065616	10.65954969	4.893826689	7.074725074	14.49454733	4.816068841	9.32951513	9.12852591	16.89330464	9.331554987	7.535132907	16.17040592	18.04330864	10.15487688	13.18526092	3.041016325	5.253748642	6.27040493	18.25856131	7.539250476	15.5506252	4.030968736	14.70747706	19.12437348	10.40720091	13.18648455	3.487799441	9.63760682	12.01694925	5.12127284	14.76552292	3.749589694	13.51736724	11.04346125	14.36329387	25.32643819	10.99319037	13.67657921
0.001	13.58736456	10.98406341	13.26165936	11.9134471	9.434343	15.54787172	8.219126754	6.629736734	22.29223527	10.4166071	16.48874112	4.553992563	15.94187951	23.47888906	11.91379185	14.56838733	3.450900665	4.089081972	1.982077625	5.789676786	15.63693627	5.983101947	15.73691543	3.481562456	19.95283394	18.46742141	2.177653002	4.98366825	5.758447792	12.48102308	16.93991677	5.761923917	25.99869022	3.574443139	15.27336377	9.05765444	8.041705438	25.62997753	19.27199065	15.54817007	6.319389251	13.68660707	10.86747389	20.23484255	5.888694711	9.754410116	12.15627645	6.565805961	11.04375825	8.84267074	11.13116528	9.896450472	12.00375596	12.82515778	18.19581364	14.08018764	6.941718095	11.51594673	4.749986623	6.237996357	17.58762701	12.75857369	15.85313327	10.24023934	7.377805107	23.57826869	7.145394967	9.65285145	8.359087665	6.510120514	11.81603447	5.376722595	25.052066	2.186072595	11.25025193	7.303630568	9.933680891	5.419429441	16.44966629	9.212147356
0.001	6.291708325	7.636179707	15.80749118	10.24432503	12.00738792	9.512235241	14.37231582	3.491892784	25.71802117	13.04115699	8.606094047	4.12457988	12.78876839	25.1665983	12.69353135	6.285942098	6.706876521	8.800914371	7.695759514	6.883846059	17.99308087	6.917986898	14.40237834	8.822776357	16.28377121	19.95090801	12.21083522	10.03249052	3.79508912	18.44191003	10.91520479	3.133416916	23.72462568	3.344104945	12.69400217	14.60904482	9.468235992	16.58072975	13.95719335	16.89740451	13.46492497	12.11064333	16.56514189	4.180087621	6.47050512	17.84303713	8.969364311	6.316040558	24.70439406	2.647452428	16.47356488	7.988200276	16.42419483	12.4337286	17.60261815	10.71414916	13.95110682	7.032391521	15.03433722	3.403707683	10.98197171	7.194565425	8.39180732	7.861745362	16.74144621	14.90394002	17.26707536	16.77964823	10.67036239	6.635362792	14.0673063	5.424882168	16.82830023	3.776912627	15.49433212	7.132664041	18.48454651	18.04423295	4.276467436	10.44440488
0.001	15.26757832	5.977672807	19.0951032	11.10887858	3.033361263	15.8061209	7.127285711	3.459044576	13.87833045	2.432921251	11.08322449	3.503788225	10.59946449	20.84560092	17.54260039	9.56592811	13.50003713	17.11645881	2.657649799	4.576623838	10.44618125	3.733440511	11.7483114	7.519449677	7.30711047	21.37544683	11.28504089	6.052695038	8.812212132	14.22956723	5.929784699	4.387988656	7.933075181	12.59149944	6.313108195	5.510467349	11.44170531	18.60637671	7.988472033	13.8427288	7.678802099	18.57925683	15.00523621	18.37361955	4.094414403	6.772252068	2.40115133	5.634626027	22.03252218	4.507147408	12.64862133	8.14449049	15.43482085	5.368770162	12.50471713	9.171777712	3.686081863	8.383030844	3.239708154	3.864228691	7.765810818	8.635038123	15.5742493	12.42703973	7.416169408	15.72564985	18.5359136	10.41224914	8.965028391	18.98560463	16.49075585	5.305373414	15.14930907	6.493616245	10.86921211	8.832257047	8.526176564	25.66604028	4.822551813	4.779937173
0.001	10.93298647	18.42490256	7.778693831	16.03220084	4.722111475	18.61073037	3.375045791	4.887711188	25.8624664	7.963788477	14.85950439	2.995462288	17.60655842	23.77129122	15.69452488	7.818251155	4.567576352	4.272108526	13.64186773	6.040448399	21.13165791	6.375815744	17.47084429	2.934392062	10.82069978	11.99835921	5.965985749	20.68722023	7.89130831	10.34752747	8.976071852	5.327397381	14.42356724	11.34708197	7.780665273	4.30925839	17.27408264	8.023094356	5.639796433	17.53530309	16.79719107	11.75441217	14.35262723	9.382636431	6.26120971	5.758292209	5.155434059	4.714952065	18.68102355	2.677646689	6.159966553	10.65470746	16.93997346	16.99369048	11.09427585	17.38898851	3.077478747	12.20758963	16.62042455	6.682980193	13.95677629	3.864045571	9.189040135	7.296455554	18.41685037	5.713957777	7.951604689	19.20666411	7.764642877	10.79593234	4.887344597	3.041703017	25.40907767	4.712350956	14.6806094	10.86954469	16.04805255	25.31354498	11.29684016	19.58256328
0.001	15.31535422	25.71634696	16.62404964	3.025880651	4.152953344	16.62839219	4.083743645	4.587767192	17.84368347	11.32051214	11.36667098	9.749757582	8.197231232	12.06267412	12.03398174	11.05364875	11.54436336	8.676658513	9.462368602	3.977118686	17.50896126	10.13710879	6.497789032	9.609641846	10.91967357	19.24247623	18.19969835	7.209228126	10.66078078	10.14037089	6.01069016	3.748039574	10.74004516	5.602831112	7.187986072	4.975250163	9.294674649	17.91567003	16.4392363	4.444723611	18.72005125	13.32791558	19.78121031	19.05461597	4.294807188	8.879922248	9.193598167	6.442013742	20.79320299	8.596134774	16.13916756	13.20109179	9.715237663	4.869191777	2.888415127	3.17994543	7.560808203	6.893923847	3.23853361	6.43828738	21.43165228	12.34286797	9.875733161	8.106680551	6.595803028	18.00619924	5.05699223	9.493544264	4.845802168	3.007730808	4.76954669	4.443163593	9.802622496	2.041531121	17.93844695	7.162460922	15.76698464	25.97698714	6.458749351	15.11628863
0.001	16.76987919	10.80186706	2.980263541	18.90626917	3.731769263	8.373312309	7.52457122	5.156579081	23.59201274	12.76662369	12.92816737	6.822122415	11.86627411	24.94751777	9.585286891	20.49444416	4.911060266	10.98116519	7.648969643	3.007105563	6.163494197	9.617935008	6.398649888	5.99169873	18.87917835	18.97134046	19.46308789	19.32970769	6.231467111	18.56819565	11.04024458	4.389381773	21.17557839	12.22990729	13.79817653	7.350257674	17.97163158	13.57600615	4.157191149	11.64432168	6.831630755	24.01931383	13.74600539	20.25201728	11.35931102	18.08482006	4.965333458	3.424001606	22.92754687	7.389024772	16.86903349	10.38238093	18.19684146	21.75233307	13.30568796	11.09770861	12.01065475	15.25926606	11.46721313	3.308136992	23.82250539	10.68885666	6.590808393	14.06512839	19.68255736	7.097887001	16.95045178	12.78490677	8.49609212	4.440705352	6.043521602	4.320795279	26.65397098	5.521240033	9.003775275	3.517777508	13.81259088	16.58189661	17.45912699	20.45355466
0.001	15.00022076	8.097936605	17.30638872	10.55346763	12.91767831	13.35902168	7.937462711	6.878291096	9.77475863	3.514745504	12.30075627	2.496185096	9.203165077	10.35520907	10.89362103	8.622920475	5.339012979	8.306020745	4.539457587	3.81655079	20.35697396	10.46929696	14.13246817	8.269508074	13.78284599	15.49120437	17.23183433	10.61990873	5.12511201	17.99994927	8.644332867	4.592004834	21.18627313	10.4035053	17.97751621	2.83742571	19.18442263	5.118073232	6.309592667	7.233185642	8.473626342	25.75028723	18.86935507	3.425570556	5.073321797	13.41123303	15.48317273	5.256942141	26.8087953	5.22615279	14.0236759	11.93255024	15.88513615	7.420614724	8.507386631	6.262240518	11.36189695	12.02075573	3.774963208	6.392239033	8.505388303	6.257989309	8.22728204	3.952006318	17.75992613	6.792927055	9.968491575	17.97618586	6.735462224	10.49043196	10.72340066	3.073273856	14.2040622	1.621797958	12.22617439	11.36271306	15.23046111	7.574171456	12.55657494	16.79677031
0.001	9.401498246	14.53531479	7.268275713	16.429288	3.932756987	3.026058921	6.736739301	4.496161939	14.81225045	11.47170859	13.36307034	12.22858686	9.984930489	17.70304428	19.15239182	10.28539646	8.821095164	10.94770143	12.79913282	3.431080818	21.43803479	1.494177538	10.02909363	4.397312364	11.76576145	6.825562412	2.138410655	9.890166932	12.39132847	11.63740105	14.19577273	3.474035207	17.17974965	11.20556858	8.360684368	5.452812792	19.17020807	23.14299308	5.698230163	8.172087872	15.07504607	25.18669396	14.69853424	4.907867257	4.62744228	9.575849861	11.51786438	6.846477141	23.49830918	11.86584878	7.536783294	3.718410487	13.53017897	21.4771489	4.963856741	10.01346566	5.153572286	11.02502517	13.70286258	4.79095463	14.43281545	3.423297155	7.507052167	12.20426994	15.60972337	7.050188337	8.911532625	4.005474412	6.654455379	12.35286118	5.489598099	4.853019443	18.96282497	9.066580425	11.08503046	7.98114166	14.33528946	13.1779781	19.38039036	6.720363067
0.001	14.90742767	20.78847297	10.04282888	3.286277367	8.643145889	16.14375223	1.542859404	3.181798148	24.13182731	2.748808774	8.236844675	3.7216308	15.9264778	20.68252423	8.818043421	8.592103051	9.923992958	14.00878971	10.11745774	5.089572691	20.36906241	10.31244614	10.40293489	5.868440978	6.331186114	20.94609538	3.873494511	19.23004816	13.90906617	7.639435259	11.63822559	5.03771111	16.65229362	1.002372207	15.78659058	8.476288032	14.57157672	4.416140083	13.51264817	14.6252997	15.73809285	14.0797517	15.34623225	18.54245863	6.89225343	17.15922953	9.218866997	4.296255452	20.12841489	6.438741482	9.160951481	6.18220092	19.44814793	21.78985252	19.09333373	19.23927664	3.042169827	14.540706	10.60161451	3.144901643	6.245389222	9.222327287	12.15724275	13.01683063	17.60064029	21.41756632	2.377360218	13.125982	12.70501956	8.196333391	15.88756398	6.907091302	9.837950994	9.509171263	7.078254966	7.957180732	16.73887138	16.70552112	7.294054401	10.27723051
0.001	7.665330138	4.639331872	7.587493433	18.02333196	6.540197765	9.027885797	16.19969161	4.828029541	19.09073911	6.118948634	10.64401533	7.309570999	15.61400169	19.26775934	4.279894241	8.196957976	9.347496139	18.76762802	5.345930949	6.771431634	9.059756787	9.756141235	14.82379257	3.092771629	7.45801833	6.327543388	11.46816559	7.745427525	11.67268107	17.0260029	3.226278138	3.371006609	17.3731125	2.072835756	8.162741076	8.846174825	19.53723066	14.08391996	19.66502381	13.22531084	10.91508711	23.09495884	16.58677548	19.79829724	8.604773697	5.747225998	14.24072998	4.937231108	19.32665861	1.117007782	8.613613423	5.360519311	19.42784279	21.04220468	10.32878832	7.316880704	13.03903949	13.58580857	1.684671095	4.729164554	6.04969799	11.48126868	6.244116133	8.400258701	19.41825799	8.135547514	15.82519386	14.51102918	10.84256136	15.97284231	5.830105117	6.176514368	8.73616367	11.01249283	6.985781737	13.01871417	12.05010837	21.23866793	14.631328	20.07753104
0.001	8.443468078	21.36597714	16.69803213	5.710777132	9.993543388	15.60280345	8.154591868	3.391832869	26.12394583	5.12411248	10.48819827	5.103936943	9.099266616	24.25384062	19.23426244	8.624401703	7.309972018	12.10858406	15.05933484	6.234226941	21.00983344	3.745378585	16.92497181	10.35410824	15.49500694	12.10561567	8.689075184	5.861824133	6.811986022	15.2896253	8.394005369	5.000820461	14.4516731	9.885191435	10.27011309	14.26911504	17.45916344	25.45028838	7.772468334	9.278888752	19.43129507	20.97748085	2.320307158	16.56736911	9.363538184	4.825291304	15.01354663	6.305031498	7.034062526	6.770963844	11.09435415	14.21231808	10.03422378	9.264195808	18.69453002	11.30129217	5.045657444	17.61810682	3.305157724	6.025100762	11.33071943	10.11229138	6.962241361	12.74964937	14.75049048	4.645350787	16.9956279	16.42073771	7.860363269	14.14249167	2.058799712	3.454241369	10.01791479	7.641935142	7.899854603	13.7983588	10.83333268	7.087024345	11.76597455	10.19961512
0.001	13.47277486	18.80711522	16.06501572	3.706482816	9.458100747	5.88365411	9.019721241	5.521540979	7.198508436	3.138777161	14.62756918	13.41382983	8.791705832	23.20367309	8.878695968	17.53339573	10.77657544	15.40720191	11.97726095	3.172429501	14.81222477	4.277011226	11.20126408	10.48898294	10.84400046	21.33478841	11.4156917	9.852356567	10.88478128	6.790884415	9.588012925	3.097499005	23.39613708	8.424957838	13.5406584	3.983524961	16.26480658	19.08200354	3.039046864	9.680542422	17.69885914	19.31205157	3.938542867	8.805371446	3.23342267	5.416645564	2.572828481	5.66836664	16.62839625	5.215010645	17.26524904	10.23581918	6.919497614	7.508694992	18.47801327	10.21204664	12.37472494	3.782894942	2.092373577	5.271107643	18.51269534	7.988110696	7.349235563	9.781520684	16.10797652	6.914205644	12.5894866	15.18571736	4.76958298	10.92780001	11.30525941	4.161655782	6.218438369	2.382344044	10.25463735	3.301413694	9.371502761	16.18086809	3.275161074	17.95977514
0.001	16.01868129	4.966518759	8.079826383	19.42209162	3.497686793	6.236044061	6.110449128	4.670434071	23.15337477	4.543563903	12.34967011	6.749338001	6.076448307	4.574674669	15.44634807	9.344535752	12.20211494	16.55093989	3.132632091	4.979373946	18.28165443	2.709565509	14.61143154	6.011083166	11.15746078	4.403291025	3.321892981	17.02408751	5.917408778	5.149939108	9.016676143	4.292011598	22.71416731	7.124010918	17.90999786	4.50059814	11.3682235	8.044857242	13.53398718	20.66183154	8.262712104	14.06617925	18.66802109	8.7200324	12.0981408	8.624488069	16.81772169	6.453668402	24.60048745	6.239534847	8.71228036	14.10546035	15.4684601	4.261238447	13.38089567	7.813624728	5.573666445	3.900764485	14.14838952	3.111849589	22.64520595	3.978516477	13.03128652	9.967729173	8.339553477	12.32234064	11.9373145	17.02078258	6.859203386	14.49587287	10.71067803	4.871989338	26.26487682	10.76698046	9.488998044	7.568010967	6.599773237	17.72294841	4.21231074	19.32694489
0.001	19.19868651	13.08989564	8.978208645	4.222181377	7.866379894	18.54224171	7.17221428	5.509800652	11.28950096	4.122997929	15.93339103	7.185010609	19.17795506	23.92918725	15.85972782	13.33717769	7.617027142	5.746923253	3.917735627	4.909212223	6.456485826	6.96662568	9.58180191	10.99493066	11.66529081	14.9993727	19.13936843	3.463137934	11.0688978	16.81339712	14.40164279	3.772466238	21.7143467	3.306400734	14.70233262	9.078732035	9.804385165	12.07220382	14.85988992	16.39450759	15.30019822	6.87792077	9.854683451	18.70690892	7.891540096	16.87588736	12.78757784	5.068956969	13.4027433	4.480122608	14.44497758	9.533690868	18.73972219	13.23481155	9.260293156	16.17594114	9.489506273	8.766575395	10.25554872	4.615038485	22.17559245	11.86774472	12.81696027	13.8970927	11.42586406	6.114671349	4.158812346	3.694764489	13.49851251	13.97574752	11.17254925	6.674650384	20.54174107	3.685591888	13.28754857	14.95032856	11.682485	15.77532836	3.41094821	14.98881014
0.001	15.86289989	23.28880148	3.13469031	14.04944637	8.453265891	8.088103267	9.244990111	3.195324619	8.264484448	7.325391788	7.441742855	13.76542461	7.29817057	5.799822817	8.212304221	12.64489487	10.75785699	18.35056178	5.840075125	3.380627872	21.9601529	12.37704007	16.3460228	14.19621379	19.90100102	25.06141927	4.028307859	12.10029626	10.57030472	4.182860453	6.212356956	4.259036902	16.52636782	6.94524482	10.25164206	4.354198512	8.410860716	10.2296189	3.703759345	9.605221372	13.21233006	11.02476934	8.517031218	12.4089654	5.265336968	11.14599701	7.393055884	6.0856183	21.90779278	11.61679849	17.64246856	2.718127043	14.38967022	9.944784686	14.28571824	15.45388267	11.76600155	14.07774142	15.62253644	6.467054205	11.85798851	8.761050565	6.84275529	6.337594451	11.94399498	4.983628103	13.39996345	3.972205792	13.21994014	9.79948879	15.79451427	3.809459615	17.7960316	3.999959083	14.35853539	7.145505592	18.95227939	11.36667326	6.886727691	14.19362551
