#_prob       var_1    var_2    var_3    var_4    var_5    var_6    var_7    var_8    var_9    var_10    var_11    var_12    var_13    var_14    var_15    var_16    var_17    var_18    var_19    var_20    var_21    var_22    var_23    var_24    var_25    var_26    var_27    var_28    var_29    var_30    var_31    var_32    var_33    var_34    var_35    var_36    var_37    var_38    var_39    var_40 
0.011111 19.08767 10.65408 13.39893 15.33353 12.68379  8.96318 11.42462  6.42297 18.28761 10.15633 10.17498  5.65859  8.92690  8.88233  6.21844  9.28101  8.48226  9.61563 10.24453  3.42586 24.61049  6.36101  7.14542 10.81590  6.93578  4.76251  5.53740 11.08375  8.05671  6.35547  8.30489  3.89073 19.28723  3.74237  5.73755 10.37411 14.01284 18.29051 12.51493 12.85727
0.011111  9.95934 14.44855 19.05775 10.45093  7.09976 10.31279  9.27048  5.40149 13.53303 10.58510  6.08334 11.10500 16.97330  9.10105 17.17262  6.74052 11.41562 11.71572 11.66728  3.39490  6.38367  8.21586 13.22314  7.64234 11.58312  9.31323  6.00001  7.95435  5.36591  7.42391 14.56164  4.81380  8.83309  1.84934  6.56216  8.71420  9.23356 19.75430 13.13468  3.48998
0.011111 15.62230 18.51693 12.28105  5.59022 10.98042  3.89667 11.79286  3.61745 26.48432  8.35206  6.16189 10.81590 10.38360 17.03955 16.60156 13.88863  7.71669 15.73499  8.19043  5.20489 17.82456  4.14088 15.10641 11.88204 10.21182 18.74956 11.13504  4.58142  8.37855  7.31307 10.54480  3.48859 11.73866  7.22426 10.29021 13.60625 11.98829 12.98769 13.26550 15.89050
0.011111 12.98644 14.60422 11.37151  7.21424  4.70716  4.60722 10.96858  4.23053  9.86259  6.36101 17.99505 11.52769 17.95975 14.92169  9.45375  6.39460 11.69497 14.57835 11.79286  2.44077 14.86372  5.77364  8.50326  8.34286  8.92690  3.23530  9.73168 14.33996  9.87366 10.75660  4.00623  3.45709 11.88073  5.05061  6.89200  9.65334 12.09289 20.31295  5.77333 10.29814
0.011111 16.23680  9.31323  7.39489 13.88863 11.69497 14.32585  8.74751  3.78559 11.88073  8.49163  5.73755  9.89264  9.95934 19.23568 13.00631  3.76308 10.83064 13.41176  6.52045  4.03684 10.77653  3.98418 12.25334  8.43747  7.14020 16.65619 15.89095 10.76282 11.12777  6.05076 10.85987  2.37250 23.45195  3.90525 10.76745 10.63380 14.75553 13.55316 14.11131  8.20971
0.011111 14.15383  6.78609 15.47873 11.58387 10.28553  5.52156 12.18921  5.26795 10.12070  0.55744  6.97588  9.81358 17.26240 12.70628  6.00001 11.58387  9.07233  5.40598 11.30717  2.68706 11.59780  6.56731 17.25931 12.75214 18.41973 11.33405 18.36791  5.59022 12.49472 12.80188  9.16833  2.86603 15.39966  3.48380  8.99601  7.53607  6.93578 15.92943  7.39489  5.19702
0.011111  8.81921 23.88347 11.25388  7.45682 12.49472  8.34767  8.63902  3.68371  6.38367  8.93336  6.72596  8.05127  8.59418 18.29051 11.60329 12.29097 11.48623  7.76233 10.64808  4.15145  8.66252  2.67482 12.10496 11.31029  7.66098 11.16880 10.39359  6.85757  5.91554  8.83738  8.74751  2.49982 14.18196  3.82468 14.61755  6.48732 10.21182 21.60057  3.46282 13.05402
0.011111 12.41549 13.69816 17.17262  8.33915 10.36553 12.99927 13.85162  5.89481 24.61049  2.29935 12.88277  9.97101  6.70710 22.81824 12.28105  4.58142 10.60117 11.22299  9.95697  4.07454 18.05339  3.57207 10.29021  3.50905 10.73650 15.75513 13.67424  8.08146  7.71669  5.16218  9.76562  3.33376  5.79883  2.67482 11.67789  6.08984  8.81921 10.29315 10.13411  9.00514
0.011111  7.49945 18.06983  1.15402  8.60168 10.44479  6.56243 15.59247  5.70929  8.09502  2.67482  6.24092 12.42924 10.12704 15.58351 14.75036  6.85757 11.55632  8.58998  8.85464  3.21439 15.21848  7.11037 13.97245  7.53607 12.52616 14.76191  1.99890  8.60168 11.05439  6.45855  5.91212  5.40149 17.60077  5.31487 13.05052  8.89316 12.98644  6.45540 16.60156 11.75604
0.011111 10.47062 25.60639 14.42168  4.21039 12.03356 16.87084 10.44317  6.66686  8.29504  6.16022 10.40700  2.44834 11.01003  9.72014  8.40827  7.82836  6.69080  5.52156 11.54460  4.43901 26.48432  5.22592 11.40654  9.32382 10.29734 20.61053 16.87404  5.05475 11.62589  7.20318 13.64814  3.85529 19.83275 12.02894  5.62331 11.20626  9.95934 18.98894  7.91784 16.50349
0.011111  9.78825 12.26948  2.58073  3.15406  9.70294  6.87894  6.66385  5.20489 14.51844  9.59054  7.84924  5.95026  5.64512 20.02804  5.77333 13.05402 12.78932  6.45855 16.18739  5.62587 12.76033  5.05061  9.94902  7.95132  9.95934 11.96751 12.28105  7.70345  8.97750 14.32585 13.45631  5.14397  7.39703  3.00379 10.52542  9.32382 10.91797  7.92744  6.21844  4.74825
0.011111 16.02143 17.85447 15.10101  6.62435 11.83167  4.44895  3.76304  3.21439  7.39703  4.46181  5.27872  8.14981 10.82680 11.33405  8.24804  9.99852 11.12777 17.95174 12.77507  2.83331  9.72925  3.10573  6.56216 10.72388 11.78315 17.43831 11.25388 14.81956 11.55632 10.02799 13.10081  3.04204 18.28761  6.67266 11.54098  5.01223 15.62230  6.78609 10.64661  3.76308
0.011111  9.23356 10.47554 10.89360  9.70636 11.89931 13.20239  9.95697  4.91803 20.72722  3.74237  7.31742 12.93237  8.22739 15.41447 10.26468 14.81956 11.34449 10.60631 10.14739  3.58479  9.15332 10.58510  6.40050 14.37676 15.25658  9.72014 14.92266 18.00148  7.94554 10.90939 11.66728  3.09865 21.74810  1.67270 14.17790  9.97101 13.87511 20.61053 19.05775  7.95435
0.011111 10.82680 11.33405 14.58353 14.11107  7.71669  9.48183 11.54460  2.76369  6.78643  9.95894  6.00529 11.31029 14.91706 12.11963 13.96210  8.33915  2.81602  7.42391 11.92154  4.66617 21.05086  2.01055  6.16189 10.54555  9.70036 21.25162 14.11131  6.97553  9.43938 12.99927 15.18277  5.62587 20.72722  5.22592 12.25334  2.86992 14.91706 15.08365  6.42947  8.08146
0.011111 12.63850 12.98769  8.40827  5.83002 13.18390  9.61563 13.45631  4.35363  8.66252  6.88812 13.22314  4.44903 19.08767 18.51693 10.52088 16.50349 10.36553 16.87084 11.19211  2.89755 12.61032  8.08279 14.17790  8.05127  9.61079 19.23568  6.63379  9.85154  3.41343 12.23976  2.57011  3.75129 10.64339  2.01055 12.71950  7.84989  8.47621  9.51944 11.71750  6.74052
0.011111 11.19698 11.81301 10.52088  8.86931 11.62589 12.23976  7.20893  4.71432 12.76033  1.24661 14.17790 12.28212 11.88506 20.31295 13.26550  5.05475 12.40857 14.08409 10.96858  4.61900 12.02403 10.36440  9.19986 11.52769  5.64512  8.17998 12.75643 14.57589 12.40857  4.09696  7.59200  6.11846 16.15236 12.47332  8.59998  6.22570 10.38360 20.02804  7.57322  2.66627
0.011111 14.91706 13.26760  9.45375 10.92211  5.74129 14.08409  7.95652  3.18513  8.83309  4.14088 15.66605  5.18318 16.02143 10.47554 11.13504  4.74825 12.10263  9.75121  4.45303  4.91803 13.06475  6.46344 12.71950  6.85787  6.70710 18.51693  8.40827  4.74825 10.52333 18.81748 11.79286  3.24388  8.48362  1.24661 11.81741 13.35079 13.74040 12.56271 17.50663  9.14236
0.011111 10.73650 13.12696  7.74745  9.14236  9.87366 10.90939  5.41120  3.33376 15.21848 11.66766  9.72869  5.50569 12.41549 11.00051 15.47873  6.16818  9.34938  9.48183  4.85898  2.72638 22.12762  9.95894  8.40740  5.01223 10.82680  7.92744  7.02465 10.29814 12.68379 11.88663 13.85162  2.89755 10.12070  8.93336  8.89559  8.62310  9.42620  8.65644  8.56549  7.09441
0.011111  8.47621 11.49641 16.60156  7.82836 11.20057 14.84318 10.24453  3.85529 12.02403  3.90525 14.39249  6.48732  7.14020 14.14300 10.89360  5.83002 12.58610  6.05076  2.17201  5.54723 11.31961  3.90525  7.31742  9.81358  8.59418 13.55316  9.45375  5.94447  9.95769  7.53572  9.27048  4.39597  9.86259  2.78878  7.31742  7.42803  9.61079 11.00051  5.53740 14.33996
0.011111 16.70947 16.84605  7.21214  5.94447  4.44859  5.95025 16.18739  5.02777 18.52762  5.49547  6.89200  5.01223 16.46524 15.92943  9.86767  2.66627 13.63507  3.41352  9.57055  3.18513 15.03987  7.95265  6.08334 13.92047 14.44653 13.12696 14.75036  3.76308 12.24892  5.40598  8.41776  4.57274 21.39030  3.30018 11.40654  4.01582 12.86856 12.70628 10.52088 14.11107
0.011111  6.70710 17.03955  5.53740  4.40306  9.34938  6.05076  6.37381  3.55243  8.48362  3.65821  7.49198  6.97627  7.95775  9.31323 11.25388 16.18892 10.98042 12.60975  5.91212  4.11273 17.16709  5.96455 11.01690  5.50569  9.13387 10.29315  3.82850  3.48998 10.44479  5.03296 10.64808  3.15609 13.69243  4.46181  8.69760  9.73382  9.51944 20.92263 16.87404  4.40306
0.011111 10.29734 13.84473  3.46282  8.46979  6.69080 11.06480  6.52045  2.86603 19.83275  3.57207  9.40791 12.58530  7.49945 18.98894  3.82850  7.57962  9.95769  8.71302  3.76304  2.76369 13.53303  3.74237 15.66605  9.49014 11.48491 12.56271  7.21214  6.28098  8.58432 17.95174  7.33885  4.19071 26.48432  9.77074  7.14542  9.49014  7.81328 14.14300 10.77083  5.33324
0.011111  6.44267 13.55316 14.26440  7.95435 11.55632  7.76233  5.58317  2.98612 14.34914  4.30004 13.40107 13.35079 13.60854 14.76191 13.13468  7.70345  8.68481  8.22834  5.04976  4.39597 10.51126 10.15633  9.62051 13.60625 10.12704 17.85447  9.02064  9.00514  7.83224  4.75644  6.94176  3.01404 10.38011  7.57808  6.00529  5.65859 10.12704 11.33405 11.60329 15.60596
0.011111  8.22739 11.00051  6.21844  8.73484  8.05671 17.35554  8.19043  6.11846 19.28723  2.55579  7.94034  9.49014 10.64705 11.49641 11.71750 15.89050  6.39710 15.41843 13.10081  2.92801 14.51844  3.65821  8.03218  9.15421 11.98829  6.45540 12.88027 10.92211 10.12322 11.06480  7.46651  3.82025 11.45813  4.06225 15.10641 10.20883  9.33095 14.92169  8.87153 17.57923
