
ObjLS= 4295.98

Iteratuins= 18

_________End____________ 

Ins: 30

CpuLS= 13.0763
ObjLS= 4545.05

Iteratuins= 23

_________End____________ 

Ins: 30

CpuLS= 11.1234
ObjLS= 4590.46

Iteratuins= 17

_________End____________ 

Ins: 16

CpuLS= 4.78941
ObjLS= 4305.08

Iteratuins= 64

_________End____________ 

Ins: 16

CpuLS= 4.09077
ObjLS= 4295.62

Iteratuins= 32

_________End____________ 

Ins: 30

CpuLS= 19.9729
ObjLS= 4545.63

Iteratuins= 55

_________End____________ 

Ins: 30

CpuLS= 11.5028
ObjLS= 4593

Iteratuins= 36

_________End____________ 

Ins: 16

CpuLS= 5.62268
ObjLS= 4305.23

Iteratuins= 69

_________End____________ 

Ins: 16

CpuLS= 11.1438
ObjLS= 4296.59

Iteratuins= 50

_________End____________ 

Ins: 30

CpuLS= 23.6021
ObjLS= 4546.69

Iteratuins= 82

_________End____________ 

Ins: 30

CpuLS= 24.5611
ObjLS= 4591.3

Iteratuins= 46

_________End____________ 

Ins: 16

CpuLS= 4.56627
ObjLS= 4303.51

Iteratuins= 69

_________End____________ 

Ins: 16

CpuLS= 7.84883
ObjLS= 4295.61

Iteratuins= 42

_________End____________ 

Ins: 30

CpuLS= 20.3217
ObjLS= 4546.56

Iteratuins= 70

_________End____________ 

Ins: 30

CpuLS= 21.492
ObjLS= 4591.96

Iteratuins= 45

_________End____________ 

Ins: 16

CpuLS= 2.49795
ObjLS= 4304.96

Iteratuins= 102

_________End____________ 

Ins: 16

CpuLS= 2.82177
ObjLS= 4296.42

Iteratuins= 58

_________End____________ 

Ins: 30

CpuLS= 46.2892
ObjLS= 4547.13

Iteratuins= 155

_________End____________ 

Ins: 30

CpuLS= 17.5733
ObjLS= 4593.03

Iteratuins= 105

_________End____________ 

Ins: 16

CpuLS= 2.24512
ObjLS= 4304.58

Iteratuins= 91

_________End____________ 

Ins: 16

CpuLS= 1.89087
ObjLS= 4296.23

Iteratuins= 51

_________End____________ 

Ins: 30

CpuLS= 20.5533
ObjLS= 4546.36

Iteratuins= 83

_________End____________ 

Ins: 30

CpuLS= 12.7311
ObjLS= 4593.03

Iteratuins= 159

_________End____________ 

Ins: 16

CpuLS= 2.26424
ObjLS= 4306.63

Iteratuins= 92

_________End____________ 

Ins: 16

CpuLS= 1.78925
ObjLS= 4295.63

Iteratuins= 53

_________End____________ 

Ins: 30

CpuLS= 19.4349
ObjLS= 4546.64

Iteratuins= 69

_________End____________ 

Ins: 30

CpuLS= 8.77116
ObjLS= 4589.36

Iteratuins= 57

_________End____________ 

Ins: 16

CpuLS= 1.59092
ObjLS= 4303.7

Iteratuins= 21

_________End____________ 

Ins: 16

CpuLS= 1.92577
ObjLS= 4295.92

Iteratuins= 19

_________End____________ 

Ins: 30

CpuLS= 10.5765
ObjLS= 4545.34

Iteratuins= 21

_________End____________ 

Ins: 30

CpuLS= 8.36149
ObjLS= 4590.58

Iteratuins= 14

_________End____________ 

Ins: 16

CpuLS= 2.43888
ObjLS= 4306.29

Iteratuins= 76

_________End____________ 

Ins: 16

CpuLS= 2.23623
ObjLS= 4294.67

Iteratuins= 48

_________End____________ 

Ins: 30

CpuLS= 19.9885
ObjLS= 4545.02

Iteratuins= 47

_________End____________ 

Ins: 30

CpuLS= 11.1415
ObjLS= 4593.03

Iteratuins= 50

_________End____________ 

Ins: 16

CpuLS= 2.66602
ObjLS= 4304.42

Iteratuins= 156

_________End____________ 

Ins: 16

CpuLS= 2.67279
ObjLS= 4296.46

Iteratuins= 66

_________End____________ 

Ins: 30

CpuLS= 14.0787
ObjLS= 4545.61

Iteratuins= 107

_________End____________ 

Ins: 30

CpuLS= 8.6317
ObjLS= 4592.94

Iteratuins= 95

_________End____________ 

Ins: 16

CpuLS= 2.25779
ObjLS= 4304.35

Iteratuins= 81

_________End____________ 

Ins: 16

CpuLS= 2.24339
ObjLS= 4297.18

Iteratuins= 59

_________End____________ 

Ins: 30

CpuLS= 27.6653
ObjLS= 4547.07

Iteratuins= 105

_________End____________ 

Ins: 30

CpuLS= 10.6019
ObjLS= 4593.02

Iteratuins= 72

_________End____________ 

Ins: 16

CpuLS= 2.32249
ObjLS= 4306.26

Iteratuins= 89

_________End____________ 

Ins: 16

CpuLS= 2.24304
ObjLS= 4295.67

Iteratuins= 55

_________End____________ 

Ins: 30

CpuLS= 16.3423
ObjLS= 4543.99

Iteratuins= 58

_________End____________ 

Ins: 30

CpuLS= 9.63548
ObjLS= 4593

Iteratuins= 64

_________End____________ 

Ins: 16

CpuLS= 2.32827
ObjLS= 4304.83

Iteratuins= 101

_________End____________ 

Ins: 16

CpuLS= 1.68566
ObjLS= 4296.67

Iteratuins= 54

_________End____________ 

Ins: 30

CpuLS= 23.5509
ObjLS= 4547.12

Iteratuins= 98

_________End____________ 

Ins: 30

CpuLS= 15.0289
ObjLS= 4593.03

Iteratuins= 89

_________End____________ 

Ins: 16

CpuLS= 2.19878
ObjLS= 4305.21

Iteratuins= 89

_________End____________ 

Ins: 16

CpuLS= 2.20479
ObjLS= 4295.23

Iteratuins= 59

_________End____________ 

Ins: 30

CpuLS= 26.9948
ObjLS= 4547.13

Iteratuins= 106

_________End____________ 

Ins: 30

CpuLS= 7.49084
ObjLS= 4593.03

Iteratuins= 63

_________End____________ 

Ins: 16

CpuLS= 2.58507
ObjLS= 4305.15

Iteratuins= 87

_________End____________ 

Ins: 16

CpuLS= 3.11871
ObjLS= 4295.07

Iteratuins= 59

_________End____________ 

Ins: 30

CpuLS= 20.4943
ObjLS= 4547.04

Iteratuins= 85

_________End____________ 

Ins: 30

CpuLS= 16.4711
ObjLS= 4593.03

Iteratuins= 48

_________End____________ 

Ins: 16

CpuLS= 1.78922
ObjLS= 4303.9

Iteratuins= 23

_________End____________ 

Ins: 16

CpuLS= 2.59079
ObjLS= 4297.49

Iteratuins= 21

_________End____________ 

Ins: 30

CpuLS= 10.4758
ObjLS= 4543.76

Iteratuins= 20

_________End____________ 

Ins: 30

CpuLS= 14.7102
ObjLS= 4591.09

Iteratuins= 15

_________End____________ 

Ins: 16

CpuLS= 1.9125
ObjLS= 4304.45

Iteratuins= 82

_________End____________ 

Ins: 16

CpuLS= 2.66797
ObjLS= 4293.98

Iteratuins= 55

_________End____________ 

Ins: 30

CpuLS= 26.3259
ObjLS= 4547.13

Iteratuins= 99

_________End____________ 

Ins: 30

CpuLS= 15.5358
ObjLS= 4592.78

Iteratuins= 52

_________End____________ 

Ins: 16

CpuLS= 2.43856
ObjLS= 4304.41

Iteratuins= 73

_________End____________ 

Ins: 16

CpuLS= 3.88452
ObjLS= 4296.62

Iteratuins= 66

_________End____________ 

Ins: 30

CpuLS= 20.2616
ObjLS= 4546.95

Iteratuins= 79

_________End____________ 

Ins: 30

CpuLS= 16.7831
ObjLS= 4592.9

Iteratuins= 55

_________End____________ 

Ins: 16

CpuLS= 2.45698
ObjLS= 4306.29

Iteratuins= 107

_________End____________ 

Ins: 16

CpuLS= 3.08223
ObjLS= 4295.99

Iteratuins= 57

_________End____________ 

Ins: 30

CpuLS= 27.324
ObjLS= 4546.69

Iteratuins= 98

_________End____________ 

Ins: 30

CpuLS= 16.2653
ObjLS= 4592.91

Iteratuins= 52

_________End____________ 

Ins: 16

CpuLS= 2.30066
ObjLS= 4305.59

Iteratuins= 105

_________End____________ 

Ins: 16

CpuLS= 2.72192
ObjLS= 4294.73

Iteratuins= 54

_________End____________ 

Ins: 30

CpuLS= 23.1792
ObjLS= 4547.13

Iteratuins= 102

_________End____________ 

Ins: 30

CpuLS= 17.1572
ObjLS= 4593.03

Iteratuins= 55

_________End____________ 

Ins: 16

CpuLS= 2.15384
ObjLS= 4306.01

Iteratuins= 95

_________End____________ 

Ins: 16

CpuLS= 3.51804
ObjLS= 4296.24

Iteratuins= 64

_________End____________ 

Ins: 30

CpuLS= 25.4227
ObjLS= 4547.13

Iteratuins= 101

_________End____________ 

Ins: 30

CpuLS= 19.2174
ObjLS= 4593.03

Iteratuins= 56

_________End____________ 

Ins: 16

CpuLS= 2.63833
ObjLS= 4302.95

Iteratuins= 81

_________End____________ 

Ins: 16

CpuLS= 3.92658
ObjLS= 4297.9

Iteratuins= 65

_________End____________ 

Ins: 30

CpuLS= 25.4783
ObjLS= 4546.95

Iteratuins= 94

_________End____________ 

Ins: 30

CpuLS= 16.4455
ObjLS= 4593.03

Iteratuins= 52

_________End____________ 

Ins: 16

CpuLS= 2.96108
ObjLS= 4306.32

Iteratuins= 112

_________End____________ 

Ins: 16

CpuLS= 3.67477
ObjLS= 4296.33

Iteratuins= 61

_________End____________ 

Ins: 30

CpuLS= 24.5119
ObjLS= 4546.08

Iteratuins= 84

_________End____________ 

Ins: 30

CpuLS= 16.5046
ObjLS= 4593.03

Iteratuins= 49

_________End____________ 

Ins: 16

CpuLS= 2.47416
ObjLS= 4304.56

Iteratuins= 83

_________End____________ 

Ins: 16

CpuLS= 3.1016
ObjLS= 4296.62

Iteratuins= 55

_________End____________ 

Ins: 30

CpuLS= 22.0416
ObjLS= 4546.4

Iteratuins= 83

_________End____________ 

Ins: 30

CpuLS= 13.4229
ObjLS= 4592.02

Iteratuins= 37

_________End____________ 

Ins: 16

CpuLS= 3.1386
ObjLS= 4306.38

Iteratuins= 118

_________End____________ 

Ins: 16

CpuLS= 4.24104
ObjLS= 4297.65

Iteratuins= 87

_________End____________ 

Ins: 30

CpuLS= 48.8679
ObjLS= 4546.76

Iteratuins= 154

_________End____________ 

Ins: 30

CpuLS= 23.8583
ObjLS= 4592.75

Iteratuins= 70

_________End____________ 

Ins: 16

CpuLS= 3.14796
ObjLS= 4305.17

Iteratuins= 101

_________End____________ 

Ins: 16

CpuLS= 3.0084
ObjLS= 4295.1

Iteratuins= 54

_________End____________ 

Ins: 30

CpuLS= 28.8395
ObjLS= 4546.61

Iteratuins= 93

_________End____________ 

Ins: 30

CpuLS= 23.3292
ObjLS= 4593.03

Iteratuins= 72

_________End____________ 

Ins: 16

CpuLS= 2.69588
ObjLS= 4305.66

Iteratuins= 90

_________End____________ 

Ins: 16

CpuLS= 3.62782
ObjLS= 4294.77

Iteratuins= 54

_________End____________ 

Ins: 30

CpuLS= 31.4993
ObjLS= 4547.02

Iteratuins= 105

_________End____________ 

Ins: 30

CpuLS= 17.3179
ObjLS= 4592.67

Iteratuins= 49

_________End____________ 

Ins: 16

CpuLS= 2.56587
ObjLS= 4304.85

Iteratuins= 104

_________End____________ 

Ins: 16

CpuLS= 2.98836
ObjLS= 4297.63

Iteratuins= 58

_________End____________ 

Ins: 30

CpuLS= 26.2279
ObjLS= 4547.01

Iteratuins= 102

_________End____________ 

Ins: 30

CpuLS= 15.8852
ObjLS= 4592.75

Iteratuins= 44

_________End____________ 

Ins: 16

CpuLS= 2.30012
ObjLS= 4304.08

Iteratuins= 67

_________End____________ 

Ins: 16

CpuLS= 2.40638
ObjLS= 4295.45

Iteratuins= 37

_________End____________ 

Ins: 30

CpuLS= 19.1466
ObjLS= 4546.22

Iteratuins= 49

_________End____________ 

Ins: 30

CpuLS= 15.2895
ObjLS= 4592.1

Iteratuins= 28

_________End____________ 

Ins: 16

CpuLS= 3.75194
ObjLS= 4305.84

Iteratuins= 27

_________End____________ 

Ins: 16

CpuLS= 5.61165
ObjLS= 4305.65

Iteratuins= 98

_________End____________ 

Ins: 16

CpuLS= 7.58859
ObjLS= 4296.18

Iteratuins= 78

_________End____________ 

Ins: 30

CpuLS= 73.2023
ObjLS= 4547.13

Iteratuins= 121

_________End____________ 

Ins: 30

CpuLS= 36.4929
ObjLS= 4592.64

Iteratuins= 52

_________End____________ 

Ins: 16

CpuLS= 3.58495
ObjLS= 4304.75

Iteratuins= 27

_________End____________ 

Ins: 16

CpuLS= 4.95681
ObjLS= 4296.71

Iteratuins= 19

_________End____________ 

Ins: 30

CpuLS= 22.3167
ObjLS= 4544.01

Iteratuins= 19

_________End____________ 

Ins: 16

CpuLS= 0.787315
ObjLS= 4291.67

Iteratuins= 7

_________End____________ 

Ins: 16

CpuLS= 4.9404
ObjLS= 4299.84

Iteratuins= 38

_________End____________ 

Ins: 30

CpuLS= 8.73379
ObjLS= 4547.13

Iteratuins= 20

_________End____________ 

Ins: 30

CpuLS= 17.466
ObjLS= 4593.03

Iteratuins= 21

_________End____________ 

Ins: 16

CpuLS= 2.25944
ObjLS= 4304.11

Iteratuins= 40

_________End____________ 

Ins: 16

CpuLS= 2.62833
ObjLS= 4296.69

Iteratuins= 19

_________End____________ 

Ins: 30

CpuLS= 18.0661
ObjLS= 4547.08

Iteratuins= 29

_________End____________ 

Ins: 30

CpuLS= 13.33
ObjLS= 4590.01

Iteratuins= 13

_________End____________ 

Ins: 16

CpuLS= 1.42423
ObjLS= 4306.86

Iteratuins= 32

_________End____________ 

Ins: 16

CpuLS= 3.35915
ObjLS= 4299.84

Iteratuins= 36

_________End____________ 

Ins: 30

CpuLS= 8.21028
ObjLS= 4547.13

Iteratuins= 26

_________End____________ 

Ins: 30

CpuLS= 8.44093
ObjLS= 4570.41

Iteratuins= 8

_________End____________ 

Ins: 16

CpuLS= 1.76807
ObjLS= 4306.86

Iteratuins= 35

_________End____________ 

Ins: 16

CpuLS= 3.35637
ObjLS= 4299.84

Iteratuins= 36

_________End____________ 

Ins: 30

CpuLS= 8.1783
ObjLS= 4547.13

Iteratuins= 26

_________End____________ 

Ins: 30

CpuLS= 8.42449
ObjLS= 4570.41

Iteratuins= 8

_________End____________ 

Ins: 16

CpuLS= 1.75939
ObjLS= 4306.86

Iteratuins= 35

_________End____________ 

Ins: 16

CpuLS= 3.43604
ObjLS= 4299.84

Iteratuins= 36

_________End____________ 

Ins: 30

CpuLS= 8.3091
ObjLS= 4547.13

Iteratuins= 26

_________End____________ 

Ins: 30

CpuLS= 8.5172
ObjLS= 4570.41

Iteratuins= 8

_________End____________ 

Ins: 16

CpuLS= 1.01546
ObjLS= 4304.77

Iteratuins= 17

_________End____________ 

Ins: 16

CpuLS= 1.83691
ObjLS= 4295.05

Iteratuins= 15

_________End____________ 

Ins: 30

CpuLS= 5.78037
ObjLS= 4544.33

Iteratuins= 13

_________End____________ 

Ins: 30

CpuLS= 9.40779
ObjLS= 4590.06

Iteratuins= 11

_________End____________ 

Ins: 16

CpuLS= 1.1484
ObjLS= 4304.76

Iteratuins= 15

_________End____________ 

Ins: 16

CpuLS= 2.47297
ObjLS= 4294.67

Iteratuins= 13

_________End____________ 

Ins: 30

CpuLS= 7.67855
ObjLS= 4546.42

Iteratuins= 11

_________End____________ 

Ins: 30

CpuLS= 13.7348
ObjLS= 4591.58

Iteratuins= 12

_________End____________ 

Ins: 16

CpuLS= 10.9725
ObjLS= 4306.86

Iteratuins= 1

_________End____________ 

Ins: 16

CpuLS= 12.2397
ObjLS= 4298.52

Iteratuins= 15

_________End____________ 

Ins: 30

CpuLS= 131.209
ObjLS= 4547.13

Iteratuins= 2

_________End____________ 

Ins: 30

CpuLS= 132.178
ObjLS= 4592.69

Iteratuins= 12

_________End____________ 

Ins: 16

CpuLS= 1.23492
ObjLS= 4304.77

Iteratuins= 17

_________End____________ 

Ins: 16

CpuLS= 2.12574
ObjLS= 4295.12

Iteratuins= 15

_________End____________ 

Ins: 30

CpuLS= 6.33248
ObjLS= 4544.33

Iteratuins= 13

_________End____________ 

Ins: 30

CpuLS= 10.3822
ObjLS= 4590.06

Iteratuins= 11

_________End____________ 

Ins: 16

CpuLS= 1.0509
ObjLS= 4304.35

Iteratuins= 15

_________End____________ 

Ins: 16

CpuLS= 2.20859
ObjLS= 4294.3

Iteratuins= 15

_________End____________ 

Ins: 30

CpuLS= 6.13981
ObjLS= 4544.03

Iteratuins= 12

_________End____________ 

Ins: 30

CpuLS= 11.9412
ObjLS= 4590.56

Iteratuins= 13

_________End____________ 

Ins: 16

CpuLS= 11.3537
ObjLS= 4306.86

Iteratuins= 1

_________End____________ 

Ins: 16

CpuLS= 12.915
ObjLS= 4298.3

Iteratuins= 12

_________End____________ 

Ins: 30

CpuLS= 137.318
ObjLS= 4547.13

Iteratuins= 1

_________End____________ 

Ins: 30

CpuLS= 141.926
ObjLS= 4592.38

Iteratuins= 11

_________End____________ 

Ins: 16

CpuLS= 1.20237
ObjLS= 4305.1

Iteratuins= 48

_________End____________ 

Ins: 16

CpuLS= 2.02742
ObjLS= 4294.56

Iteratuins= 30

_________End____________ 

Ins: 30

CpuLS= 5.66041
ObjLS= 4546.98

Iteratuins= 24

_________End____________ 

Ins: 30

CpuLS= 10.2777
ObjLS= 4591.48

Iteratuins= 26

_________End____________ 

Ins: 16

CpuLS= 1.36097
ObjLS= 4304.13

Iteratuins= 47

_________End____________ 

Ins: 16

CpuLS= 2.01022
ObjLS= 4293.57

Iteratuins= 31

_________End____________ 

Ins: 30

CpuLS= 5.66479
ObjLS= 4546.76

Iteratuins= 26

_________End____________ 

Ins: 30

CpuLS= 11.1842
ObjLS= 4592.96

Iteratuins= 31

_________End____________ 

Ins: 16

CpuLS= 1.31721
ObjLS= 4306.48

Iteratuins= 60

_________End____________ 

Ins: 16

CpuLS= 1.78838
ObjLS= 4294.88

Iteratuins= 34

_________End____________ 

Ins: 30

CpuLS= 6.21735
ObjLS= 4545.99

Iteratuins= 31

_________End____________ 

Ins: 30

CpuLS= 9.13664
ObjLS= 4591.56

Iteratuins= 27

_________End____________ 

Ins: 16

CpuLS= 1.36006
ObjLS= 4304.56

Iteratuins= 53

_________End____________ 

Ins: 16

CpuLS= 1.86312
ObjLS= 4293.89

Iteratuins= 29

_________End____________ 

Ins: 30

CpuLS= 5.56025
ObjLS= 4546.71

Iteratuins= 24

_________End____________ 

Ins: 30

CpuLS= 9.53005
ObjLS= 4591.65

Iteratuins= 25

_________End____________ 

Ins: 16

CpuLS= 1.37631
ObjLS= 4304.35

Iteratuins= 50

_________End____________ 

Ins: 16

CpuLS= 2.06126
ObjLS= 4295.94

Iteratuins= 33

_________End____________ 

Ins: 30

CpuLS= 6.62245
ObjLS= 4545.87

Iteratuins= 31

_________End____________ 

Ins: 30

CpuLS= 9.53337
ObjLS= 4592.08

Iteratuins= 24

_________End____________ 

Ins: 16

CpuLS= 1.04996
ObjLS= 4304.35

Iteratuins= 15

_________End____________ 

Ins: 16

CpuLS= 2.18947
ObjLS= 4294.3

Iteratuins= 15

_________End____________ 

Ins: 30

CpuLS= 6.22105
ObjLS= 4544.03

Iteratuins= 12

_________End____________ 

Ins: 30

CpuLS= 12.1844
ObjLS= 4590.56

Iteratuins= 13

_________End____________ 

Ins: 16

CpuLS= 1.68977
ObjLS= 4306.17

Iteratuins= 60

_________End____________ 

Ins: 16

CpuLS= 2.15869
ObjLS= 4294.47

Iteratuins= 34

_________End____________ 

Ins: 30

CpuLS= 7.07476
ObjLS= 4546.3

Iteratuins= 35

_________End____________ 

Ins: 30

CpuLS= 9.79908
ObjLS= 4591.46

Iteratuins= 27

_________End____________ 

Ins: 16

CpuLS= 1.34959
ObjLS= 4305.17

Iteratuins= 54

_________End____________ 

Ins: 16

CpuLS= 2.16176
ObjLS= 4296

Iteratuins= 33

_________End____________ 

Ins: 30

CpuLS= 6.18815
ObjLS= 4546.23

Iteratuins= 29

_________End____________ 

Ins: 30

CpuLS= 9.76746
ObjLS= 4590.6

Iteratuins= 26

_________End____________ 

Ins: 16

CpuLS= 1.10532
ObjLS= 4303.04

Iteratuins= 43

_________End____________ 

Ins: 16

CpuLS= 1.80233
ObjLS= 4294.27

Iteratuins= 30

_________End____________ 

Ins: 30

CpuLS= 5.77221
ObjLS= 4545.63

Iteratuins= 30

_________End____________ 

Ins: 30

CpuLS= 9.58778
ObjLS= 4592.95

Iteratuins= 30

_________End____________ 

Ins: 16

CpuLS= 1.23237
ObjLS= 4304.98

Iteratuins= 53

_________End____________ 

Ins: 16

CpuLS= 1.90049
ObjLS= 4296.15

Iteratuins= 36

_________End____________ 

Ins: 30

CpuLS= 5.17503
ObjLS= 4546.55

Iteratuins= 26

_________End____________ 

Ins: 16

CpuLS= 1.15897
ObjLS= 4305.43

Iteratuins= 49

_________End____________ 

Ins: 16

CpuLS= 2.01561
ObjLS= 4296.3

Iteratuins= 38

_________End____________ 

Ins: 30

CpuLS= 4.79077
ObjLS= 4546.56

Iteratuins= 24

_________End____________ 

Ins: 30

CpuLS= 8.632
ObjLS= 4590.65

Iteratuins= 24

_________End____________ 

Ins: 16

CpuLS= 1.29819
ObjLS= 4304.79

Iteratuins= 56

_________End____________ 

Ins: 16

CpuLS= 1.60422
ObjLS= 4294.6

Iteratuins= 28

_________End____________ 

Ins: 30

CpuLS= 5.48499
ObjLS= 4546.74

Iteratuins= 25

_________End____________ 

Ins: 30

CpuLS= 8.59913
ObjLS= 4590.91

Iteratuins= 24

_________End____________ 

Ins: 16

CpuLS= 0.91939
ObjLS= 4302.76

Iteratuins= 66

_________End____________ 

Ins: 16

CpuLS= 1.85652
ObjLS= 4295.8

Iteratuins= 48

_________End____________ 

Ins: 30

CpuLS= 4.89388
ObjLS= 4545.86

Iteratuins= 41

_________End____________ 

Ins: 30

CpuLS= 7.55351
ObjLS= 4589.84

Iteratuins= 28

_________End____________ 

Ins: 16

CpuLS= 1.146
ObjLS= 4304.62

Iteratuins= 79

_________End____________ 

Ins: 16

CpuLS= 1.75407
ObjLS= 4295.32

Iteratuins= 42

_________End____________ 

Ins: 30

CpuLS= 5.63939
ObjLS= 4545.97

Iteratuins= 47

_________End____________ 

Ins: 30

CpuLS= 9.64872
ObjLS= 4592.69

Iteratuins= 41

_________End____________ 

Ins: 16

CpuLS= 0.728179
ObjLS= 4300.01

Iteratuins= 44

_________End____________ 

Ins: 16

CpuLS= 1.72229
ObjLS= 4294.13

Iteratuins= 42

_________End____________ 

Ins: 30

CpuLS= 5.82399
ObjLS= 4545.98

Iteratuins= 45

_________End____________ 

Ins: 30

CpuLS= 7.43919
ObjLS= 4590.72

Iteratuins= 28

_________End____________ 

Ins: 16

CpuLS= 0.458165
ObjLS= 4293.81

Iteratuins= 43

_________End____________ 

Ins: 16

CpuLS= 1.43416
ObjLS= 4294.94

Iteratuins= 55

_________End____________ 

Ins: 30

CpuLS= 4.20473
ObjLS= 4544.89

Iteratuins= 55

_________End____________ 

Ins: 30

CpuLS= 7.18682
ObjLS= 4591.72

Iteratuins= 42

_________End____________ 

Ins: 16

CpuLS= 0.477745
ObjLS= 4294.39

Iteratuins= 40

_________End____________ 

Ins: 16

CpuLS= 1.488
ObjLS= 4296.33

Iteratuins= 55

_________End____________ 

Ins: 30

CpuLS= 5.26361
ObjLS= 4544.89

Iteratuins= 71

_________End____________ 

Ins: 30

CpuLS= 7.0736
ObjLS= 4591.19

Iteratuins= 42

_________End____________ 

Ins: 16

CpuLS= 0.13238
ObjLS= 843.805

Iteratuins= 7

_________End____________ 

Ins: 16

CpuLS= 0.137353
ObjLS= 665.345

Iteratuins= 7

_________End____________ 

Ins: 30

CpuLS= 1.86943
ObjLS= 894.716

Iteratuins= 7

_________End____________ 

Ins: 30

CpuLS= 1.95443
ObjLS= 690.8

Iteratuins= 7

_________End____________ 

Ins: 16

CpuLS= 1.17472
ObjLS= 4304.34

Iteratuins= 48

_________End____________ 

Ins: 16

CpuLS= 1.85156
ObjLS= 4295.26

Iteratuins= 34

_________End____________ 

Ins: 30

CpuLS= 6.07389
ObjLS= 4546.87

Iteratuins= 30

_________End____________ 

Ins: 30

CpuLS= 9.48476
ObjLS= 4591.35

Iteratuins= 28

_________End____________ 

Ins: 16

CpuLS= 1.39247
ObjLS= 4305.31

Iteratuins= 58

_________End____________ 

Ins: 16

CpuLS= 2.16334
ObjLS= 4296.26

Iteratuins= 38

_________End____________ 

Ins: 30

CpuLS= 5.85953
ObjLS= 4547.08

Iteratuins= 31

_________End____________ 

Ins: 30

CpuLS= 9.31875
ObjLS= 4591.75

Iteratuins= 27

_________End____________ 

Ins: 16

CpuLS= 1.04589
ObjLS= 4304.77

Iteratuins= 17

_________End____________ 

Ins: 16

CpuLS= 1.86657
ObjLS= 4295.12

Iteratuins= 15

_________End____________ 

Ins: 30

CpuLS= 5.76787
ObjLS= 4544.33

Iteratuins= 13

_________End____________ 

Ins: 30

CpuLS= 9.48755
ObjLS= 4590.06

Iteratuins= 11

_________End____________ 

Ins: 16

CpuLS= 1.06899
ObjLS= 4304.77

Iteratuins= 17

_________End____________ 

Ins: 16

CpuLS= 1.87168
ObjLS= 4295.05

Iteratuins= 15

_________End____________ 

Ins: 30

CpuLS= 5.81066
ObjLS= 4544.33

Iteratuins= 13

_________End____________ 

Ins: 30

CpuLS= 9.56047
ObjLS= 4590.06

Iteratuins= 11

_________End____________ 

Ins: 30

CpuLS= 2.33742
ObjLS= 4381.14

Iteratuins= 13

_________End____________ 

Ins: 16

CpuLS= 0.925325
ObjLS= 4304.35

Iteratuins= 15

_________End____________ 

Ins: 16

CpuLS= 1.91898
ObjLS= 4294.3

Iteratuins= 15

_________End____________ 

Ins: 30

CpuLS= 5.62996
ObjLS= 4544.03

Iteratuins= 12

_________End____________ 

Ins: 30

CpuLS= 10.9794
ObjLS= 4590.56

Iteratuins= 13

_________End____________ 

Ins: 16

CpuLS= 1.14757
ObjLS= 4304.76

Iteratuins= 15

_________End____________ 

Ins: 16

CpuLS= 2.44525
ObjLS= 4294.27

Iteratuins= 13

_________End____________ 

Ins: 30

CpuLS= 7.5674
ObjLS= 4546.63

Iteratuins= 11

_________End____________ 

Ins: 30

CpuLS= 13.313
ObjLS= 4591.32

Iteratuins= 12

_________End____________ 

Ins: 16

CpuLS= 1.14727
ObjLS= 4304.76

Iteratuins= 15

_________End____________ 

Ins: 16

CpuLS= 2.47353
ObjLS= 4294.67

Iteratuins= 13

